wavelengths_angstrom spec1d_cal_photlam spec1d_cal_opt_photlam
7373.103595642539 inf 
7392.490181998968 0.04993504064887138 0.03726009209440538
7411.876768355397 0.007837354422517087 0.007124881041883309
7431.263354711827 0.0022054775802416095 0.001389812101094202
7450.649941068255 0.0008777976850075615 0.0007816218429371443
7470.036527424685 0.000549883330176955 0.000612546877711837
7489.423113781113 0.0005610478446013208 0.0006324722996429573
7508.809700137542 0.0006702156729761363 0.0007097687571922697
7528.1962864939715 0.0007955220823258121 0.0008368541661697313
7547.5828728504 0.0009132313203059099 0.0009469477863167065
7566.969459206829 0.0010042564251888742 0.0010378034861572368
7587.702075770141 0.001055583799145404 0.001098475909600478
7608.684092436615 0.0010334201261523988 0.0010829014776751115
7629.666109103088 0.001019474941448223 0.0010548524480347662
7650.648125769563 0.0010071377246931106 0.0010390518940201717
7671.630142436037 0.0009325676720801607 0.0009841473229424396
7692.612159102511 0.000797593828996044 0.0008433072438872353
7713.594175768985 0.0008171067137661079 0.0008732304428014414
7734.576192435458 0.0008812307284704352 0.0009347030889852222
7755.558209101933 0.0009522536931125381 0.001008840643161158
7777.84427139031 0.0009343053977279783 0.00099164207083856
7800.480528292421 0.0009562972441911792 0.0010078617973436216
7823.116785194531 0.0009739721872655581 0.0010369334767654562
7845.753042096641 0.0010098524571621166 0.0010667131073939069
7868.389298998752 0.0010097308269325777 0.0010685193926538957
7891.025555900863 0.0010639402340239061 0.0011249724903220752
7913.661812802973 0.0011239681786223326 0.0011803927493899422
7936.298069705083 0.0011318990522101195 0.0011959762396267283
7959.60308561957 0.0011530456666914777 0.0012224895752317403
7983.933728844823 0.0011962960232116038 0.001264730074943916
8008.264372070076 0.001224773449159678 0.0013046321606414559
8032.59501529533 0.0012732228945549781 0.0013544113397677018
8056.925658520583 0.0012887101645195377 0.0013758368958409488
8081.256301745837 0.0013177779881491027 0.0013979383289548584
8105.58694497109 0.0013244819028890753 0.001417549771126082
8129.917588196343 0.001357281313491538 0.0014536525543771823
8155.27129677756 0.0013942496690610463 0.0014870998496910766
8181.348952487065 0.0013945294718992415 0.001492172129204044
8207.426608196569 0.0012956205099706568 0.001383252078341138
8233.504263906074 0.0013255413206833344 0.001426163870626557
8259.581919615579 0.0014126414652945135 0.0015126594438217523
8285.659575325084 0.0014375436944792802 0.0015471925593797259
8311.737231034589 0.001425240035159452 0.0015249002131613656
8338.353218834447 0.0013864225020633234 0.0014933782523562007
8366.227245927097 0.0013674023449938182 0.0014880413927711653
8394.101273019747 0.0013831494180160768 0.0014916829168712662
8421.975300112397 0.0013460168050705942 0.0014569092942526688
8449.849327205047 0.0013047201857942336 0.001418205563243491
8477.723354297697 0.001218995224037953 0.0013263494273364818
8505.597381390347 0.0012024097175670678 0.0013189131712443905
8534.362028073634 0.0012093414524005077 0.0013275105039276959
8564.078858361656 0.0012270085538307839 0.0013445598682430306
8593.795688649678 0.0013396965728353668 0.001452746661992066
8623.5125189377 0.001369124545111269 0.0014849930690985023
8653.229349225721 0.0014058085053156111 0.0015408812078903892
8682.946179513745 0.0014361284886616936 0.0015493601105772193
8712.832024207177 0.0014054820910986733 0.0015442318834583157
8744.434905533557 0.0014867921134122952 0.0016249172029684498
8776.037786859937 0.00155567040995529 0.001689836441478658
8807.640668186317 0.001553499999239252 0.0017030094668937248
8839.243549512697 0.0015637597412279645 0.0017075334636145328
8870.846430839078 0.0015713775537736369 0.0017212225089817917
