wavelengths_angstrom spec1d_cal_photlam spec1d_cal_opt_photlam
7367.144183329608 inf 
7386.530769686037 -0.0013039891511561427 -0.001663144566724856
7405.917356042465 -1.4602581950950177e-06 9.435151984307094e-05
7425.303942398895 2.5828142474444862e-06 -2.0189011281926883e-06
7444.690528755324 1.9696072218694227e-07 -8.93597621333153e-07
7464.077115111753 -6.263591842058333e-07 -5.014762072688446e-07
7483.463701468181 2.584240637312475e-08 -3.955629619136656e-08
7502.85028782461 1.0543231059237993e-08 2.2015232218806147e-08
7522.23687418104 -1.802601283738119e-07 -1.471124262959133e-08
7541.623460537468 -6.611891312611685e-08 -1.3004801924486893e-07
7561.010046893897 7.594641332337586e-08 -9.446109182894785e-10
7581.252230182403 -1.0466778562967868e-08 3.00815306238265e-08
7602.234246848877 -4.911249452732547e-08 1.0152442777296583e-08
7623.216263515351 7.478719396359204e-08 1.496561585644562e-08
7644.198280181824 -1.1070590331546432e-07 -5.6189334683906923e-08
7665.180296848299 -1.665782760916651e-07 -3.011645563528947e-08
7686.162313514772 1.8302135925617012e-08 -1.3366409124238415e-08
7707.144330181246 6.773016270075621e-08 -7.632099254155712e-09
7728.126346847721 -5.411316107233362e-09 -5.004600829045188e-08
7749.108363514194 -3.156426134690587e-08 1.5159670369157902e-09
7770.885914430452 1.414731660586253e-07 5.751143213596151e-08
7793.522171332564 4.814423741564678e-08 6.358751795481725e-09
7816.158428234674 4.131240642365947e-08 2.2659948622798503e-08
7838.794685136784 -9.831434089091918e-09 1.633611489118764e-08
7861.4309420388945 -5.998614222520121e-08 2.2571308351539203e-09
7884.067198941007 -7.631793165263269e-08 1.244257011757174e-08
7906.703455843117 -7.661540142754421e-08 -1.5276541990515836e-08
7929.339712745227 2.7452098801870594e-08 1.6253943765696244e-08
7952.1238764306845 -4.884820315860466e-08 -5.7908475864601285e-08
7976.4545196559375 7.077842420862373e-08 5.6632736512509936e-09
8000.785162881191 -1.1551856822473601e-08 -1.338427549752458e-08
8025.115806106444 -4.95706690318083e-08 -7.669381136611588e-08
8049.446449331697 -2.0039665345416092e-09 -1.3516374373017493e-08
8073.777092556952 3.529951691063557e-08 -6.5570374789471904e-09
8098.107735782205 -5.306366072026214e-08 -4.606637952649009e-09
8122.438379007459 -6.480261989145072e-08 2.0304259477096104e-09
8147.2550581437745 7.4373398713637035e-09 -1.6158295485738418e-08
8173.3327138532795 -2.630460972369618e-08 5.19831028119672e-09
8199.410369562784 -4.9771476598931705e-08 -9.246225185387202e-09
8225.488025272289 -5.534271732958295e-08 -4.552163514373962e-08
8251.565680981794 -4.960830015545035e-08 2.3606089729600635e-08
8277.643336691299 2.202701840528e-08 4.275230571210246e-08
8303.720992400804 1.4055267317757516e-08 1.1441847585816473e-08
8329.798648110309 2.895291175409569e-08 1.6739655058007267e-08
8357.658804984845 1.672848451715907e-08 6.378629057512805e-08
8385.532832077495 7.500865081552525e-08 1.3764210235484431e-08
