# flux           loglam   ivar         
  1.4550433      3.569    0.66221434   
  2.3536687      3.5691   0.68154013   
  1.898537       3.5692   0.6455673    
  2.0498884      3.5693   0.6742877    
  0.8495451      3.5694   0.7786903    
  -0.014676471   3.5695   0.82773465   
  0.1654096      3.5696   0.8619553    
  -1.1875956     3.5697   0.97340536   
  -1.4674481     3.5698   0.92525554   
  1.6104403      3.5699   0.83007616   
  0.2535828      3.57     0.792239     
  2.1282628      3.5701   0.7658941    
  0.4390322      3.5702   0.77180773   
  0.9807659      3.5703   0.85252297   
  2.4056056      3.5704   0.76101524   
  -0.68917125    3.5705   0.8629793    
  0.5076566      3.5706   0.85239345   
  2.4337995      3.5707   0.8040823    
  1.1448963      3.5708   0.9321568    
  0.602615       3.5709   0.9486798    
  1.5311934      3.571    0.9794013    
  1.1154577      3.5711   0.99194974   
  0.95704544     3.5712   0.9535019    
  1.7372385      3.5713   0.93080914   
  -0.06481675    3.5714   0.87928426   
  0.71220976     3.5715   0.82333666   
  2.796705       3.5716   0.6816638    
  1.0699731      3.5717   0.74874836   
  0.84036404     3.5718   0.79813534   
  1.4638945      3.5719   0.7993304    
  2.042259       3.572    0.8145247    
  1.1993886      3.5721   0.8654601    
  0.04822187     3.5722   0.9700776    
  0.36260226     3.5723   0.9402637    
  0.42968994     3.5724   0.9940837    
  0.87597704     3.5725   0.9855958    
  0.52662593     3.5726   0.94507146   
  0.43456024     3.5727   0.92579234   
  0.50856006     3.5728   0.8851178    
  0.5048819      3.5729   0.8209982    
  2.581623       3.573    0.7224012    
  1.9477093      3.5731   0.7838123    
  2.6383104      3.5732   0.8137029    
  2.0914507      3.5733   0.8845827    
  0.59581155     3.5734   0.9864644    
  1.2040924      3.5735   0.9981087    
  1.2472707      3.5736   1.0292298    
  -0.08455927    3.5737   1.1274028    
  2.4154427      3.5738   0.9961372    
  1.6169527      3.5739   1.0675666    
  -1.0300134     3.574    1.1597353    
  1.1350667      3.5741   0.9803991    
  0.7421434      3.5742   1.0533329    
  1.2735516      3.5743   0.93167377   
  -0.022000797   3.5744   1.0410732    
  -0.008502116   3.5745   0.9846317    
  0.5692662      3.5746   0.926712     
  -1.2181551     3.5747   0.9073188    
  -0.4760223     3.5748   0.9643426    
  2.8129323      3.5749   0.9655544    
  1.9566373      3.575    1.0162463    
  1.3180134      3.5751   1.1274563    
  1.1998488      3.5752   1.2315475    
  -1.1079876     3.5753   1.3526651    
  0.5975796      3.5754   1.1754742    
  1.8757063      3.5755   1.0804248    
  1.7500753      3.5756   1.176776     
  0.56248885     3.5757   1.3251773    
  0.14140332     3.5758   1.3225882    
  1.3055567      3.5759   1.3008732    
  1.0622888      3.576    1.3036966    
  2.0143616      3.5761   1.3536677    
  -0.36818755    3.5762   1.6565477    
  -0.11769858    3.5763   1.4145263    
  1.802515       3.5764   1.3507769    
  -0.048625015   3.5765   1.4221288    
  0.8512153      3.5766   1.2885597    
  1.7346588      3.5767   1.1991669    
  0.81022686     3.5768   1.311636     
  1.3410641      3.5769   1.1308146    
  1.9955841      3.577    1.2753294    
  -0.0014528752  3.5771   1.3260615    
  0.8140935      3.5772   1.3766353    
  0.3546511      3.5773   1.4240705    
  1.9562756      3.5774   1.3022208    
  1.600419       3.5775   1.2948233    
  0.14934565     3.5776   1.382865     
  1.3482305      3.5777   1.3169571    
  0.24831268     3.5778   1.3334959    
  1.4594501      3.5779   1.3254508    
  0.902448       3.578    1.3774751    
  0.54170275     3.5781   1.5120052    
  0.82423586     3.5782   1.4747727    
  0.4070689      3.5783   1.6691072    
  2.0581865      3.5784   1.3753235    
  2.5812001      3.5785   1.3507407    
  0.141661       3.5786   1.6020367    
  0.35468477     3.5787   1.5486202    
  2.0302608      3.5788   1.3769324    
  0.63227046     3.5789   1.5318482    
  2.176275       3.579    1.4557784    
  2.2362678      3.5791   1.570443     
  0.25044098     3.5792   1.9279538    
  0.14290653     3.5793   1.8289231    
  1.5048844      3.5794   1.6853459    
  0.8966551      3.5795   1.8035967    
  0.4560348      3.5796   1.9507303    
  2.9775224      3.5797   1.5238639    
  2.3852477      3.5798   1.6733465    
  1.2848313      3.5799   1.6553013    
  0.42320907     3.58     1.8091493    
  -1.4001373     3.5801   1.9483615    
  0.5441961      3.5802   1.7818346    
  1.3798641      3.5803   1.4930027    
  1.3513086      3.5804   1.4853226    
  0.50190276     3.5805   1.9383435    
  0.4967037      3.5806   1.8081301    
  1.4306787      3.5807   1.9155071    
  -1.4629344     3.5808   2.102243     
  2.207664       3.5809   1.9122354    
  0.83166176     3.581    1.9018623    
  0.29021755     3.5811   1.7906045    
  1.7972311      3.5812   1.7844285    
  -0.16389611    3.5813   1.9973496    
  -0.10170022    3.5814   2.0414073    
  0.025397263    3.5815   2.128131     
  -0.105305694   3.5816   2.175221     
  0.9191221      3.5817   1.7804582    
  1.6302215      3.5818   1.6596295    
  0.39466345     3.5819   1.7576706    
  1.1746703      3.582    1.829946     
  0.64503664     3.5821   2.0646358    
  1.370335       3.5822   2.2338464    
  1.5646197      3.5823   2.0994139    
  0.6358944      3.5824   2.2165406    
  0.119202636    3.5825   2.1813245    
  -0.40889025    3.5826   2.325202     
  0.037151325    3.5827   2.45899      
  0.8926845      3.5828   2.2581012    
  0.550626       3.5829   2.4367163    
  -0.4557724     3.583    2.4249237    
  -0.2518082     3.5831   2.0658224    
  0.89722365     3.5832   1.6270174    
  2.9605207      3.5833   1.3236417    
  0.0029326787   3.5834   1.5627295    
  -1.6860236     3.5835   2.1784396    
  -0.038898405   3.5836   2.02349      
  0.643124       3.5837   1.8176368    
  1.2133167      3.5838   1.8084232    
  0.269775       3.5839   2.0766575    
  1.4233326      3.584    2.0115094    
  1.0988623      3.5841   2.050808     
  0.054496054    3.5842   2.1287603    
  1.8774586      3.5843   1.9063665    
  1.4862938      3.5844   1.8232058    
  0.5406452      3.5845   1.933914     
  -0.059121046   3.5846   2.0435097    
  0.85202944     3.5847   1.9820147    
  1.7090486      3.5848   1.8497612    
  0.7151407      3.5849   1.8133305    
  1.159507       3.585    1.780921     
  1.4465562      3.5851   1.8393232    
  0.8672213      3.5852   2.122712     
  0.6209993      3.5853   2.3831193    
  1.1601795      3.5854   2.2190616    
  1.5276992      3.5855   2.0326822    
  0.9802759      3.5856   2.269924     
  0.75879264     3.5857   2.5027199    
  0.8446129      3.5858   2.5107002    
  1.2927887      3.5859   2.4406211    
  1.3064129      3.586    2.537424     
  0.3590896      3.5861   2.7409265    
  0.35961902     3.5862   3.0172808    
  0.9225424      3.5863   2.8013597    
  0.9801028      3.5864   2.8070667    
  0.852219       3.5865   2.9120305    
  0.75580794     3.5866   3.0298526    
  0.6668146      3.5867   2.9070082    
  1.1938207      3.5868   2.597938     
  1.2865137      3.5869   2.83099      
  0.46674782     3.587    2.9082558    
  -0.14182447    3.5871   3.2745652    
  0.58358556     3.5872   2.8175304    
  1.6001515      3.5873   2.6765125    
  -0.18174972    3.5874   2.8238478    
  0.68828547     3.5875   2.9507854    
  1.1006078      3.5876   2.9727592    
  1.3888514      3.5877   3.1332228    
  1.4698542      3.5878   3.2956061    
  0.34853503     3.5879   3.8987508    
  0.12842683     3.588    3.7350454    
  1.3300152      3.5881   3.074486     
  1.4817667      3.5882   2.77175      
  0.85925204     3.5883   2.6249118    
  0.9339556      3.5884   2.594125     
  1.7377284      3.5885   2.527386     
  0.92923975     3.5886   2.8146544    
  0.69965774     3.5887   3.1199102    
  0.5570152      3.5888   3.210243     
  0.7801722      3.5889   3.4148939    
  1.4237372      3.589    2.9785974    
  1.9743456      3.5891   2.9406817    
  2.0099247      3.5892   2.8315926    
  0.20214601     3.5893   3.173353     
  1.5962712      3.5894   2.694036     
  1.2887471      3.5895   2.8841078    
  -0.073278844   3.5896   2.957344     
  1.9628825      3.5897   2.9214895    
  0.56009907     3.5898   3.3943384    
  1.34944        3.5899   3.3585274    
  1.2242732      3.59     3.3375082    
  0.67865527     3.5901   3.4358962    
  0.7924306      3.5902   3.1577058    
  1.0304977      3.5903   3.089008     
  0.87747705     3.5904   3.135492     
  1.4705884      3.5905   2.8569398    
  1.1942885      3.5906   3.0294127    
  0.4285223      3.5907   3.1342547    
  0.52922845     3.5908   3.0760543    
  1.3300569      3.5909   2.8914762    
  0.21953203     3.591    3.1149814    
  0.6090413      3.5911   3.2154515    
  1.7150053      3.5912   2.6904716    
  0.95252377     3.5913   2.9081123    
  -0.40281922    3.5914   3.609932     
  0.341621       3.5915   3.3345368    
  0.13736081     3.5916   3.1423159    
  -0.12500523    3.5917   2.924838     
  0.20291053     3.5918   2.6448877    
  1.4994217      3.5919   2.3633223    
  2.176982       3.592    2.2812045    
  1.0374573      3.5921   2.532097     
  1.2110705      3.5922   2.4567919    
  0.22709344     3.5923   2.5065446    
  0.32950982     3.5924   2.5080125    
  0.5034706      3.5925   2.4240134    
  0.1512706      3.5926   2.4930463    
  0.405354       3.5927   2.4459603    
  1.2593075      3.5928   2.5429137    
  0.9211962      3.5929   2.944094     
  1.4095293      3.593    2.9857023    
  1.1253513      3.5931   3.1712363    
  0.73694444     3.5932   2.951358     
  1.9649616      3.5933   2.9532554    
  1.0574925      3.5934   3.2962463    
  1.465839       3.5935   3.4503589    
  0.3536507      3.5936   3.859124     
  0.32582942     3.5937   3.748416     
  1.3202084      3.5938   3.265049     
  0.51797837     3.5939   3.6772826    
  0.641517       3.594    4.1577897    
  1.5651809      3.5941   3.9145792    
  1.4095113      3.5942   3.7965398    
  0.5416511      3.5943   3.813234     
  0.17167222     3.5944   3.9774637    
  0.63295215     3.5945   3.9703023    
  0.8210367      3.5946   4.118522     
  1.2871367      3.5947   4.1028075    
  1.0841388      3.5948   4.347717     
  0.35155421     3.5949   5.609842     
  -0.40723267    3.595    6.063286     
  -0.40299526    3.5951   5.879689     
  1.290162       3.5952   4.350633     
  0.91848737     3.5953   4.323108     
  0.4968165      3.5954   4.388869     
  1.0296589      3.5955   3.8040967    
  1.5123549      3.5956   3.5235903    
  0.846855       3.5957   3.7249563    
  0.38255906     3.5958   3.7287772    
  0.6958362      3.5959   3.7155325    
  0.8892549      3.596    3.6659157    
  0.91604906     3.5961   3.3271055    
  1.1323651      3.5962   3.142204     
  1.446236       3.5963   3.3459044    
  1.0297728      3.5964   3.667109     
  0.3927839      3.5965   3.921117     
  0.19199118     3.5966   4.079315     
  0.56351274     3.5967   3.887771     
  0.8609851      3.5968   3.870473     
  0.47056773     3.5969   4.1256256    
  0.10116907     3.597    4.392405     
  -0.43528143    3.5971   4.171725     
  0.24422887     3.5972   3.9515       
  0.79539716     3.5973   4.2600017    
  0.8641292      3.5974   4.3891025    
  1.315959       3.5975   4.1935763    
  0.9865399      3.5976   3.9757333    
  0.576904       3.5977   3.7630343    
  0.8173548      3.5978   4.107822     
  0.85007715     3.5979   4.3474584    
  0.29383668     3.598    5.358225     
  -0.13019334    3.5981   5.5010424    
  0.061516184    3.5982   5.3191595    
  0.22395504     3.5983   5.269286     
  1.1250612      3.5984   5.267663     
  0.7893722      3.5985   5.693237     
  0.27909338     3.5986   5.5772624    
  1.6309239      3.5987   4.8114457    
  0.45151034     3.5988   5.0851126    
  1.0992428      3.5989   4.803409     
  1.3454473      3.599    4.277456     
  0.63852054     3.5991   4.615869     
  0.19267394     3.5992   4.700469     
  0.61207396     3.5993   4.789774     
  0.35880956     3.5994   4.532096     
  1.4704994      3.5995   3.8422613    
  1.3462176      3.5996   3.6514752    
  0.5422798      3.5997   4.3894506    
  0.06164785     3.5998   4.768854     
  -0.110279344   3.5999   5.0084124    
  0.3211269      3.6      4.39211      
  0.9141691      3.6001   3.839978     
  0.8918202      3.6002   3.715671     
  0.85413516     3.6003   3.7362661    
  0.8110419      3.6004   4.178617     
  0.36184925     3.6005   4.14701      
  0.58120865     3.6006   4.204783     
  0.40300143     3.6007   4.1780105    
  1.0139147      3.6008   3.6944764    
  1.5292109      3.6009   3.3470862    
  1.3796563      3.601    3.8225858    
  1.3382705      3.6011   3.7449293    
  1.7618265      3.6012   3.5048947    
  1.1606705      3.6013   3.3923206    
  1.2571623      3.6014   3.486558     
  1.548369       3.6015   2.9009542    
  2.708963       3.6016   2.623662     
  5.629386       3.6017   2.4366174    
  6.4857454      3.6018   2.3343775    
  5.484061       3.6019   2.3804848    
  8.730394       3.602    1.7118044    
  8.983935       3.6021   1.6705093    
  4.3465695      3.6022   2.2809708    
  1.5937183      3.6023   3.1623461    
  0.68560547     3.6024   3.6927612    
  1.1825826      3.6025   3.723003     
  1.4810576      3.6026   3.3903363    
  1.363726       3.6027   3.26936      
  1.1887845      3.6028   3.5916326    
  0.9993176      3.6029   3.4930153    
  0.5528116      3.603    3.4828057    
  0.94003844     3.6031   3.3561409    
  0.5101529      3.6032   3.564184     
  0.13397402     3.6033   3.5745363    
  0.39260092     3.6034   3.4655824    
  0.4690068      3.6035   3.8892446    
  0.33462802     3.6036   3.8025343    
  1.5535809      3.6037   3.9012022    
  0.5665944      3.6038   4.4064207    
  0.1540092      3.6039   4.2217855    
  1.1432326      3.604    3.5154371    
  0.89159936     3.6041   3.402485     
  0.72220564     3.6042   3.1699464    
  1.3498294      3.6043   2.9212914    
  1.3010426      3.6044   3.0321429    
  1.5118163      3.6045   2.9122279    
  1.3040762      3.6046   3.1459074    
  -0.12796181    3.6047   3.5107684    
  1.3422207      3.6048   3.254227     
  0.18945815     3.6049   3.4598675    
  -0.1701493     3.605    3.8611417    
  0.37248352     3.6051   4.008709     
  0.5104182      3.6052   4.100209     
  0.42344597     3.6053   4.287681     
  1.2491381      3.6054   3.7968974    
  -0.45490924    3.6055   4.4486604    
  0.5543101      3.6056   4.1279902    
  0.9737588      3.6057   3.872502     
  -0.42927167    3.6058   4.9487133    
  -0.19773255    3.6059   5.0548005    
  0.620221       3.606    4.5000715    
  1.209122       3.6061   4.1108475    
  -0.077764615   3.6062   3.8961506    
  0.9020198      3.6063   3.4940193    
  2.0301855      3.6064   3.443144     
  -1.1916536     3.6065   4.641297     
  0.51182467     3.6066   4.0616364    
  0.77650267     3.6067   3.7887995    
  1.4142402      3.6068   3.5794108    
  1.813936       3.6069   3.3365428    
  1.7046446      3.607    2.7893105    
  1.9606836      3.6071   2.0382116    
  1.2871387      3.6072   1.9205348    
  0.47589496     3.6073   2.1663527    
  0.17803763     3.6074   2.654571     
  0.5434732      3.6075   3.4578102    
  1.2409565      3.6076   3.8966181    
  1.2429996      3.6077   4.4445605    
  -0.34794188    3.6078   4.2662277    
  0.8371662      3.6079   3.436282     
  0.9676774      3.608    3.2308757    
  0.385855       3.6081   4.5198197    
  0.41117284     3.6082   4.9654307    
  0.6107474      3.6083   4.957477     
  0.2874602      3.6084   4.530144     
  0.61775863     3.6085   4.4055657    
  0.9650333      3.6086   4.5605655    
  0.732698       3.6087   4.908638     
  0.25811836     3.6088   5.0817366    
  0.2685929      3.6089   4.6127443    
  0.44513392     3.609    4.3262177    
  0.40174693     3.6091   4.0142894    
  0.112755045    3.6092   4.081752     
  0.91371346     3.6093   4.04661      
  1.6070373      3.6094   4.58553      
  0.5480701      3.6095   4.795937     
  1.6210283      3.6096   4.7540474    
  0.6733348      3.6097   5.1259627    
  0.47813722     3.6098   5.2243123    
  1.1577528      3.6099   4.6488686    
  1.5399122      3.61     4.362267     
  1.0993557      3.6101   4.858212     
  0.20284182     3.6102   5.4045057    
  0.7648295      3.6103   4.6676235    
  0.4868467      3.6104   3.9627395    
  0.72255796     3.6105   3.5110111    
  1.0862356      3.6106   3.460493     
  -0.048854597   3.6107   4.105138     
  0.96174467     3.6108   4.3321586    
  0.7315532      3.6109   4.395618     
  0.81122124     3.611    4.4612722    
  1.639656       3.6111   4.095028     
  1.8562711      3.6112   4.3914886    
  0.66075915     3.6113   4.444824     
  0.49671337     3.6114   4.4264975    
  0.5392743      3.6115   4.3503594    
  0.34377128     3.6116   4.8058167    
  0.29351458     3.6117   5.607897     
  0.51918507     3.6118   5.747436     
  0.75243753     3.6119   5.9358435    
  1.0286719      3.612    6.047978     
  0.658896       3.6121   5.5415573    
  0.7432793      3.6122   4.9932656    
  0.63969755     3.6123   4.547108     
  0.7168023      3.6124   4.4894876    
  1.7124095      3.6125   4.58552      
  1.0246843      3.6126   5.174658     
  0.67670417     3.6127   5.840552     
  0.6459887      3.6128   5.6050277    
  0.42310873     3.6129   6.703778     
  0.29802287     3.613    6.758584     
  0.67029023     3.6131   6.9031067    
  0.4178294      3.6132   6.506651     
  0.5187767      3.6133   5.8654785    
  0.6110423      3.6134   5.2162247    
  0.80424666     3.6135   4.7200847    
  1.1594647      3.6136   4.6871033    
  1.2504504      3.6137   4.7385826    
  0.6192186      3.6138   5.7529945    
  -0.07538622    3.6139   6.3609776    
  0.48615587     3.614    5.903441     
  0.7492564      3.6141   6.4116216    
  0.96498674     3.6142   5.5234327    
  2.261801       3.6143   4.960294     
  1.072903       3.6144   5.079163     
  1.5599897      3.6145   4.9260845    
  1.1520913      3.6146   5.398308     
  0.9821881      3.6147   6.260402     
  1.1954601      3.6148   6.8435154    
  0.49133316     3.6149   6.298568     
  1.5208356      3.615    5.2030826    
  1.1557202      3.6151   5.232705     
  0.7612391      3.6152   5.2744784    
  0.78731215     3.6153   5.5569777    
  0.9452312      3.6154   5.6114974    
  1.0960797      3.6155   5.6413517    
  1.0895435      3.6156   5.733153     
  -0.12351243    3.6157   6.7470837    
  0.002726917    3.6158   6.549996     
  0.47725978     3.6159   5.8950787    
  0.6076963      3.616    5.6487923    
  0.93652254     3.6161   6.0330634    
  -1.5638319E-4  3.6162   7.119169     
  -0.17046812    3.6163   6.7519746    
  0.78399336     3.6164   6.0957828    
  0.7577303      3.6165   5.8156514    
  0.14843242     3.6166   7.0309453    
  1.0774904      3.6167   5.756728     
  1.1490628      3.6168   5.0808315    
  0.48720363     3.6169   5.5719347    
  0.3442875      3.617    6.5318055    
  0.41388738     3.6171   6.5310187    
  0.41514996     3.6172   5.580305     
  0.67442        3.6173   5.1223907    
  0.91573715     3.6174   5.740554     
  0.78253496     3.6175   6.4534802    
  0.8774961      3.6176   6.1191306    
  0.66050124     3.6177   6.3464975    
  0.7774089      3.6178   5.6831903    
  2.6592062      3.6179   4.874556     
  4.613034       3.618    2.2480698    
  4.260886       3.6181   2.2732599    
  2.5195625      3.6182   4.6230755    
  1.0311881      3.6183   5.1034966    
  0.6090845      3.6184   5.226632     
  0.7654528      3.6185   5.3741484    
  0.34153607     3.6186   5.7994456    
  0.5807428      3.6187   5.38597      
  1.30388        3.6188   5.06554      
  1.1465284      3.6189   5.208939     
  0.28702176     3.619    5.9964356    
  0.23168646     3.6191   6.3014293    
  0.521806       3.6192   6.0744467    
  0.5107187      3.6193   5.6648765    
  0.44080517     3.6194   5.752313     
  0.12303871     3.6195   6.1344604    
  -0.27803308    3.6196   6.0775104    
  -0.26542708    3.6197   5.9307795    
  -0.052821346   3.6198   5.369381     
  1.0812327      3.6199   4.9471874    
  0.77826583     3.62     5.95305      
  1.334624       3.6201   5.539225     
  2.9252024      3.6202   4.419223     
  2.7134428      3.6203   4.4839363    
  2.1932669      3.6204   4.8507576    
  0.83913577     3.6205   5.574746     
  1.1881527      3.6206   5.8881145    
  0.55008787     3.6207   6.5527277    
  -0.3699989     3.6208   7.3852625    
  1.3128709      3.6209   6.6893053    
  -0.5551753     3.621    7.7949853    
  0.18279304     3.6211   6.8400497    
  0.21751253     3.6212   7.5667       
  0.44729128     3.6213   6.9656177    
  1.0621785      3.6214   6.403232     
  0.3648431      3.6215   6.717139     
  0.8528946      3.6216   6.743203     
  0.46955338     3.6217   6.69129      
  0.7784043      3.6218   6.846972     
  0.97800374     3.6219   6.2044587    
  0.6922265      3.622    6.873898     
  0.64149904     3.6221   7.00049      
  -0.19947512    3.6222   8.210475     
  0.17810015     3.6223   7.8179307    
  1.0015299      3.6224   6.506759     
  1.5640165      3.6225   5.7006445    
  1.2082914      3.6226   5.9785705    
  0.13051754     3.6227   6.3221364    
  0.7164919      3.6228   6.544384     
  0.6846248      3.6229   6.901464     
  0.6746458      3.623    6.85766      
  0.5559709      3.6231   7.048871     
  0.40331888     3.6232   8.354655     
  0.4276831      3.6233   7.9758873    
  -0.4267791     3.6234   7.7448688    
  1.0747827      3.6235   5.553245     
  1.0149549      3.6236   7.6224647    
  0.5527686      3.6237   7.889185     
  0.73778164     3.6238   7.798551     
  0.0520794      3.6239   7.643678     
  -0.700681      3.624    7.540383     
  1.1174219      3.6241   6.5950603    
  1.003402       3.6242   6.0478387    
  0.4689591      3.6243   6.2961984    
  0.94614726     3.6244   6.0226536    
  0.92789924     3.6245   6.241669     
  0.8790801      3.6246   6.649155     
  1.0069878      3.6247   6.7910867    
  1.1586643      3.6248   7.5467396    
  0.6092359      3.6249   8.611396     
  0.53458303     3.625    5.8974075    
  2.0378325      3.6251   5.0614057    
  1.0032469      3.6252   7.393537     
  0.579224       3.6253   7.277165     
  1.3767756      3.6254   5.4345784    
  0.94527954     3.6255   5.2765646    
  -0.12566407    3.6256   8.902069     
  0.8573903      3.6257   7.7993927    
  0.7460252      3.6258   7.58878      
  0.5743989      3.6259   7.649538     
  0.9245551      3.626    7.121139     
  0.91962737     3.6261   7.5517845    
  0.7383923      3.6262   7.847754     
  1.0957637      3.6263   8.448815     
  0.1558275      3.6264   8.705415     
  0.69436926     3.6265   7.6065836    
  0.912484       3.6266   7.200442     
  0.67070127     3.6267   7.2487345    
  0.56890446     3.6268   6.8492265    
  0.54100305     3.6269   6.624936     
  0.29101846     3.627    7.2582507    
  0.7422408      3.6271   7.05434      
  0.5225883      3.6272   7.235105     
  0.6960353      3.6273   7.1787157    
  1.3677049      3.6274   7.154282     
  1.0916141      3.6275   7.7216234    
  0.7504734      3.6276   8.051841     
  -0.20487034    3.6277   8.385139     
  -0.06275929    3.6278   8.487921     
  0.9078605      3.6279   7.297349     
  1.2022444      3.628    6.494691     
  0.35819945     3.6281   5.819999     
  0.57281643     3.6282   5.842151     
  0.3332328      3.6283   6.7223945    
  0.113594644    3.6284   7.733576     
  0.23583771     3.6285   7.5916533    
  0.6843857      3.6286   7.14299      
  1.1753529      3.6287   6.5129924    
  1.0836619      3.6288   6.758836     
  0.993656       3.6289   6.9915605    
  1.7432377      3.629    6.606564     
  2.4046113      3.6291   5.4708285    
  2.2581916      3.6292   4.9665213    
  1.8176383      3.6293   5.6297593    
  1.7302105      3.6294   6.027807     
  1.4806678      3.6295   6.8881493    
  0.41489738     3.6296   8.466963     
  0.2359334      3.6297   8.815048     
  0.90833324     3.6298   7.7280746    
  0.61453813     3.6299   7.001097     
