# flux          loglam   ivar         
  3.0755672     3.6192   2.48997      
  2.8462586     3.6193   2.356549     
  3.3896303     3.6194   2.2921445    
  2.8940644     3.6195   2.0442026    
  1.7200239     3.6196   1.8967803    
  3.5985572     3.6197   1.8367469    
  2.5905693     3.6198   2.0586011    
  3.2427263     3.6199   2.2370374    
  2.5750651     3.62     2.4283414    
  1.573478      3.6201   2.8662093    
  2.5180075     3.6202   2.7216673    
  3.4597173     3.6203   2.33083      
  0.7703808     3.6204   3.1296442    
  2.4296455     3.6205   2.866915     
  2.1866298     3.6206   2.6309707    
  1.6364915     3.6207   2.7094088    
  2.908171      3.6208   2.6800184    
  1.7389851     3.6209   2.7397425    
  1.9520386     3.621    2.908112     
  1.4496706     3.6211   2.696581     
  1.8820436     3.6212   2.2289925    
  2.6249895     3.6213   2.461822     
  2.4969132     3.6214   3.0648022    
  2.2253282     3.6215   3.147399     
  2.0407157     3.6216   3.200307     
  0.9567103     3.6217   3.3777647    
  1.7880677     3.6218   3.1198866    
  2.9066448     3.6219   2.8478487    
  2.6606014     3.622    2.6948462    
  2.772991      3.6221   2.7306569    
  1.9001516     3.6222   2.7286015    
  3.405546      3.6223   2.4943552    
  2.595994      3.6224   2.8081634    
  1.9416351     3.6225   3.038204     
  3.3999565     3.6226   2.9259422    
  2.736575      3.6227   3.0045545    
  2.7652183     3.6228   2.8133814    
  1.8836964     3.6229   2.8521066    
  2.863676      3.623    2.8892558    
  3.357813      3.6231   3.0164008    
  2.0029519     3.6232   3.1624355    
  2.246603      3.6233   2.3220131    
  1.8344123     3.6234   2.5190446    
  3.2537034     3.6235   1.9887545    
  2.7508209     3.6236   2.926381     
  2.0039937     3.6237   3.1016755    
  3.1206825     3.6238   2.7637258    
  3.403523      3.6239   2.8350022    
  2.4216816     3.624    2.9579575    
  3.0798113     3.6241   2.886301     
  2.4572299     3.6242   2.914038     
  2.1010733     3.6243   3.00648      
  2.6896617     3.6244   2.896861     
  1.3779641     3.6245   2.9722247    
  3.2585628     3.6246   2.7385948    
  3.1308687     3.6247   3.0956616    
  1.6264877     3.6248   3.6007512    
  1.5580877     3.6249   3.3906512    
  2.6991208     3.625    3.2824447    
  2.0500207     3.6251   3.1702442    
  2.63891       3.6252   2.9813805    
  2.861694      3.6253   2.8460543    
  2.695217      3.6254   3.0740106    
  2.3545024     3.6255   3.3253562    
  1.7497382     3.6256   3.5181942    
  1.445478      3.6257   3.5496395    
  3.712972      3.6258   2.7050364    
  2.9342134     3.6259   2.7439678    
  2.2308943     3.626    3.1098607    
  2.3435278     3.6261   3.5065024    
  1.9430331     3.6262   3.8453217    
  1.2156044     3.6263   3.99546      
  1.769059      3.6264   3.653954     
  3.3369446     3.6265   3.2512023    
  1.8916571     3.6266   3.2223966    
  1.1698292     3.6267   3.215204     
  2.6035311     3.6268   2.900014     
  1.0056715     3.6269   3.5432522    
  2.9249856     3.627    3.304366     
  3.0285153     3.6271   3.2619233    
  3.020339      3.6272   2.9832065    
  2.6453497     3.6273   3.0767038    
  1.860567      3.6274   3.129821     
  2.6812382     3.6275   3.260982     
  2.149141      3.6276   3.532014     
