## Type Ia Supernova spectrum
## Generated using SNCosmo
## Template: hsiao
## Redshift: 1.272442
wavelength,flux_photlam
7000.0,5.666329605299939e-08
7001.0,5.678464442965854e-08
7002.0,5.690704308841297e-08
7003.0,5.703039193941953e-08
7004.0,5.715459083541635e-08
7005.0,5.727953957172267e-08
7006.0,5.740513788623928e-08
7007.0,5.753128545944777e-08
7008.0,5.765788191441096e-08
7009.0,5.778482681677322e-08
7010.0,5.7912019674759706e-08
7011.0,5.80393599391769e-08
7012.0,5.816674700341264e-08
7013.0,5.829408020343577e-08
7014.0,5.842125881779639e-08
7015.0,5.8548182067625636e-08
7016.0,5.867474911663626e-08
7017.0,5.880085907112181e-08
7018.0,5.892641097995705e-08
7019.0,5.9051303834598316e-08
7020.0,5.9175436569082684e-08
7021.0,5.92987080600285e-08
7022.0,5.942101716496239e-08
7023.0,5.954227860033571e-08
7024.0,5.966244746603712e-08
7025.0,5.978148516129893e-08
7026.0,5.989935306364837e-08
7027.0,6.001601252890665e-08
7028.0,6.013142489118945e-08
7029.0,6.024555146290725e-08
7030.0,6.035835353476452e-08
7031.0,6.046979237576038e-08
7032.0,6.057982923318826e-08
7033.0,6.068842533263631e-08
7034.0,6.07955418779868e-08
7035.0,6.090114005141648e-08
7036.0,6.100518101339674e-08
7037.0,6.110762590269319e-08
7038.0,6.120843583636584e-08
7039.0,6.130757190976944e-08
7040.0,6.140499519655287e-08
7041.0,6.150066674865953e-08
7042.0,6.159454759632718e-08
7043.0,6.168659874808824e-08
7044.0,6.177678119076937e-08
7045.0,6.186505636970501e-08
7046.0,6.195140146931227e-08
7047.0,6.203581259706302e-08
7048.0,6.211828698045592e-08
7049.0,6.219882184588888e-08
7050.0,6.227741441865869e-08
7051.0,6.235406192296134e-08
7052.0,6.242876158189177e-08
7053.0,6.250151061744421e-08
7054.0,6.257230625051184e-08
7055.0,6.264114570088688e-08
7056.0,6.270802618726085e-08
7057.0,6.277294492722417e-08
7058.0,6.28358991372663e-08
7059.0,6.289688603277599e-08
7060.0,6.295590282804091e-08
7061.0,6.301294673624787e-08
7062.0,6.306801496948272e-08
7063.0,6.312110473873054e-08
7064.0,6.317221325387532e-08
7065.0,6.322133772370021e-08
7066.0,6.326847535588748e-08
7067.0,6.331362335701845e-08
7068.0,6.335678609058028e-08
7069.0,6.33980404559703e-08
7070.0,6.343750557594939e-08
7071.0,6.347530116292262e-08
7072.0,6.351154699744697e-08
7073.0,6.354636292823147e-08
7074.0,6.357986887213685e-08
7075.0,6.361218481417576e-08
7076.0,6.364343080751286e-08
7077.0,6.36737269734646e-08
7078.0,6.370319350149931e-08
7079.0,6.37319506492373e-08
7080.0,6.376011874245068e-08
7081.0,6.378781817506358e-08
7082.0,6.381516940915182e-08
7083.0,6.384229297494336e-08
7084.0,6.386930947081787e-08
7085.0,6.389633956330694e-08
7086.0,6.392350398709415e-08
7087.0,6.395092354501488e-08
7088.0,6.397871910805637e-08
7089.0,6.400701161535791e-08
7090.0,6.403592207421054e-08
7091.0,6.406554221284784e-08
7092.0,6.409583950278821e-08
7093.0,6.412674848931861e-08
7094.0,6.415820368043888e-08
7095.0,6.41901395470762e-08
7096.0,6.422249052308527e-08
7097.0,6.425519100524833e-08
7098.0,6.428817535327485e-08
7099.0,6.432137788980192e-08
7100.0,6.435473290039399e-08
7101.0,6.438817463354295e-08
7102.0,6.442163730066815e-08
7103.0,6.445505507611637e-08
7104.0,6.44883620971619e-08
7105.0,6.452149246400633e-08
7106.0,6.455438023977883e-08
7107.0,6.458695945053592e-08
7108.0,6.46191640852616e-08
