## Type Ia Supernova spectrum
## Generated using SNCosmo
## Template: hsiao
## Redshift: 0.718794
wavelength,flux_photlam
7000.0,6.590975464694816e-07
7001.0,6.59255535566594e-07
7002.0,6.593859051033087e-07
7003.0,6.594887345950321e-07
7004.0,6.595641036093509e-07
7005.0,6.596120917660334e-07
7006.0,6.596327787370299e-07
7007.0,6.59626244246472e-07
7008.0,6.595925680706732e-07
7009.0,6.595318300381277e-07
7010.0,6.594441100295114e-07
7011.0,6.593294879776823e-07
7012.0,6.591880438676794e-07
7013.0,6.590198598105033e-07
7014.0,6.588251547574118e-07
7015.0,6.586043672609379e-07
7016.0,6.583579559067542e-07
7017.0,6.580863795483248e-07
7018.0,6.57790097306904e-07
7019.0,6.574695685715358e-07
7020.0,6.57125252999056e-07
7021.0,6.567576105140906e-07
7022.0,6.563671013090562e-07
7023.0,6.559541858441612e-07
7024.0,6.555193248474012e-07
7025.0,6.550629793145665e-07
7026.0,6.54585610509236e-07
7027.0,6.540876799627792e-07
7028.0,6.535696494743572e-07
7029.0,6.530319811109198e-07
7030.0,6.524751372441337e-07
7031.0,6.518996034063618e-07
7032.0,6.513059273030006e-07
7033.0,6.506946673117997e-07
7034.0,6.500663821324395e-07
7035.0,6.494216307865332e-07
7036.0,6.487609726176253e-07
7037.0,6.480849672911927e-07
7038.0,6.473941747946434e-07
7039.0,6.466891554373165e-07
7040.0,6.459704698504845e-07
7041.0,6.452386789873504e-07
7042.0,6.444943441230495e-07
7043.0,6.437380268546489e-07
7044.0,6.429702891011471e-07
7045.0,6.421916931034761e-07
7046.0,6.414028014244953e-07
7047.0,6.406041769490002e-07
7048.0,6.397963611265528e-07
7049.0,6.38979792907167e-07
7050.0,6.381548811544728e-07
7051.0,6.37322034961741e-07
7052.0,6.364816636562704e-07
7053.0,6.356341767993898e-07
7054.0,6.347799841864551e-07
7055.0,6.339194958468536e-07
7056.0,6.330531220439971e-07
7057.0,6.321812732753292e-07
7058.0,6.313043602723224e-07
7059.0,6.304227940004765e-07
7060.0,6.295369856593212e-07
7061.0,6.286473466824142e-07
7062.0,6.27754288737342e-07
7063.0,6.268582237257206e-07
7064.0,6.259595637831932e-07
7065.0,6.250587079346498e-07
7066.0,6.241559418114554e-07
7067.0,6.232514937585231e-07
7068.0,6.223455918063495e-07
7069.0,6.214384641148188e-07
7070.0,6.205303389731989e-07
7071.0,6.196214448001462e-07
7072.0,6.187120101437018e-07
7073.0,6.17802263681294e-07
7074.0,6.168924342197368e-07
7075.0,6.159827506952316e-07
7076.0,6.150734421733624e-07
7077.0,6.141647378491024e-07
7078.0,6.132568670468108e-07
7079.0,6.123500592202324e-07
7080.0,6.114445439524991e-07
7081.0,6.105405509561268e-07
7082.0,6.096383070121621e-07
7083.0,6.087379870285861e-07
7084.0,6.078397225497664e-07
7085.0,6.069436438584218e-07
7086.0,6.060498813102723e-07
7087.0,6.051585653340308e-07
7088.0,6.042698264314079e-07
7089.0,6.033837951771098e-07
7090.0,6.025006022188381e-07
7091.0,6.016203782772917e-07
7092.0,6.007432541461641e-07
7093.0,5.998693606921463e-07
7094.0,5.989988288549259e-07
7095.0,5.981317896471822e-07
7096.0,5.972683741545958e-07
