## Type Ia Supernova spectrum
## Generated using SNCosmo
## Template: hsiao
## Redshift: 0.981831
wavelength,flux_photlam
7000.0,2.0495189852276157e-07
7001.0,2.0513699401852125e-07
7002.0,2.0531895286295894e-07
7003.0,2.0549777488808017e-07
7004.0,2.056734599265727e-07
7005.0,2.05846007811807e-07
7006.0,2.0601541837783603e-07
7007.0,2.0618169145939544e-07
7008.0,2.063448268919031e-07
7009.0,2.0650482451145986e-07
7010.0,2.0666168415484884e-07
7011.0,2.0681540565953567e-07
7012.0,2.0696598886366855e-07
7013.0,2.071134336060785e-07
7014.0,2.0725773972627873e-07
7015.0,2.0739890706446534e-07
7016.0,2.0753693585557458e-07
7017.0,2.0767185276679407e-07
7018.0,2.0780372714269637e-07
7019.0,2.079326322430032e-07
7020.0,2.0805864136993345e-07
7021.0,2.081818278682041e-07
7022.0,2.0830226512503013e-07
7023.0,2.0842002657012432e-07
7024.0,2.085351856756973e-07
7025.0,2.0864781595645774e-07
7026.0,2.0875799096961191e-07
7027.0,2.0886578431486422e-07
7028.0,2.0897126963441685e-07
7029.0,2.0907452061296973e-07
7030.0,2.09175610977721e-07
7031.0,2.0927461449836642e-07
7032.0,2.0937160498709956e-07
7033.0,2.0946665629861207e-07
7034.0,2.0955984233009344e-07
7035.0,2.0965123702123113e-07
7036.0,2.097409129214703e-07
7037.0,2.0982890965650054e-07
7038.0,2.0991523390053142e-07
7039.0,2.0999989089776617e-07
7040.0,2.1008288589579687e-07
7041.0,2.1016422414560498e-07
7042.0,2.1024391090156104e-07
7043.0,2.1032195142142494e-07
7044.0,2.1039835096634572e-07
7045.0,2.1047311480086166e-07
7046.0,2.105462481929003e-07
7047.0,2.1061775641377808e-07
7048.0,2.106876447382011e-07
7049.0,2.1075591844426442e-07
7050.0,2.108225828134523e-07
7051.0,2.1088764313063832e-07
7052.0,2.1095110468408522e-07
7053.0,2.110129727654449e-07
7054.0,2.1107325266975847e-07
7055.0,2.1113194969545644e-07
7056.0,2.1118906936492936e-07
7057.0,2.112446196340826e-07
7058.0,2.1129860997007806e-07
7059.0,2.113510498683046e-07
7060.0,2.114019488299092e-07
7061.0,2.114513163617965e-07
7062.0,2.1149916197662953e-07
7063.0,2.1154549519282935e-07
7064.0,2.1159032553457503e-07
7065.0,2.1163366253180365e-07
7066.0,2.116755157202103e-07
7067.0,2.1171589464124825e-07
7068.0,2.1175480884212868e-07
7069.0,2.1179226787582096e-07
7070.0,2.1182828130105258e-07
7071.0,2.1186285868230877e-07
7072.0,2.1189600958983302e-07
7073.0,2.1192774359962708e-07
7074.0,2.119580702934502e-07
7075.0,2.119869992588202e-07
7076.0,2.1201453952338407e-07
7077.0,2.1204069669542733e-07
7078.0,2.120654751044175e-07
7079.0,2.1208887908035505e-07
7080.0,2.121109129560169e-07
7081.0,2.121315810669568e-07
7082.0,2.1215088775150504e-07
7083.0,2.121688373507685e-07
7084.0,2.1218543420863068e-07
7085.0,2.1220068267175189e-07
7086.0,2.1221458708956887e-07
7087.0,2.122271518142949e-07
7088.0,2.1223838120092022e-07
7089.0,2.1224827960721125e-07
7090.0,2.122568513937116e-07
7091.0,2.1226410092374083e-07
7092.0,2.1227003256339572e-07
7093.0,2.1227465068154938e-07
7094.0,2.1227795964985154e-07
7095.0,2.122799638421162e-07
7096.0,2.1228065997661046e-07
7097.0,2.1228001799518568e-07
7098.0,2.1227800197510684e-07
7099.0,2.1227457597371176e-07
7100.0,2.1226970402841128e-07
7101.0,2.122633501566893e-07
7102.0,2.1225547835610234e-07
7103.0,2.122460526042801e-07
7104.0,2.12235036858925e-07
7105.0,2.122223950578127e-07
7106.0,2.1220809111879153e-07
7107.0,2.1219208893978295e-07
7108.0,2.1217435239878114e-07
7109.0,2.1215484535385336e-07
7110.0,2.1213353164313981e-07
7111.0,2.121103750848535e-07
7112.0,2.120853394772806e-07
7113.0,2.1205838859878001e-07
7114.0,2.1202948620778373e-07
7115.0,2.1199859629293365e-07
7116.0,2.1196572145503616e-07
7117.0,2.1193094431670305e-07
7118.0,2.118943574780721e-07
7119.0,2.1185605359176538e-07
7120.0,2.1181612536288787e-07
7121.0,2.1177466554902858e-07
7122.0,2.1173176696026035e-07
7123.0,2.1168752245913902e-07
7124.0,2.1164202496070434e-07
7125.0,2.1159536743247974e-07
7126.0,2.115476428944723e-07
7127.0,2.114989444191725e-07
7128.0,2.1144936513155457e-07
