## Type Ia Supernova spectrum
## Generated using SNCosmo
## Template: hsiao
## Redshift: 1.357595
wavelength,flux_photlam
7000.0,3.9468736600432986e-08
7001.0,3.939136328937367e-08
7002.0,3.931396718745116e-08
7003.0,3.923661912939566e-08
7004.0,3.915937657458641e-08
7005.0,3.908229303572262e-08
7006.0,3.900542205539962e-08
7007.0,3.8928817206737656e-08
7008.0,3.885253209338178e-08
7009.0,3.877662034950223e-08
7010.0,3.8701135639793794e-08
7011.0,3.8626131659476344e-08
7012.0,3.8551662134294604e-08
7013.0,3.8477780820518247e-08
7014.0,3.840454150494167e-08
7015.0,3.833199800488453e-08
7016.0,3.826020416819107e-08
7017.0,3.818921387323051e-08
7018.0,3.811908102889701e-08
7019.0,3.804985957460952e-08
7020.0,3.798160348031214e-08
7021.0,3.791436674647364e-08
7022.0,3.784820340408775e-08
7023.0,3.778316751467312e-08
7024.0,3.771931317027323e-08
7025.0,3.765669449345663e-08
7026.0,3.759536542182583e-08
7027.0,3.75353696410465e-08
7028.0,3.747673628266659e-08
7029.0,3.7419493386872836e-08
7030.0,3.7363669009473594e-08
7031.0,3.730929122189838e-08
7032.0,3.725638811119818e-08
7033.0,3.7204987780045314e-08
7034.0,3.715511834673356e-08
7035.0,3.710680794517797e-08
7036.0,3.70600847249152e-08
7037.0,3.7014976851103056e-08
7038.0,3.697151250452084e-08
7039.0,3.692971988156923e-08
7040.0,3.688962719427021e-08
7041.0,3.6851262670267337e-08
7042.0,3.6814654552825355e-08
7043.0,3.67798311008305e-08
7044.0,3.674682058879034e-08
7045.0,3.671565130683386e-08
7046.0,3.668635156071145e-08
7047.0,3.6658949671794845e-08
7048.0,3.663347397707717e-08
7049.0,3.660995282917294e-08
7050.0,3.658841478953035e-08
7051.0,3.6568889905733524e-08
7052.0,3.655140891796768e-08
7053.0,3.65360025869355e-08
7054.0,3.652270169029031e-08
7055.0,3.6511537022636106e-08
7056.0,3.650253939552747e-08
7057.0,3.64957396374697e-08
7058.0,3.64911685939187e-08
7059.0,3.648885712728098e-08
7060.0,3.648883611691377e-08
7061.0,3.64911364591249e-08
7062.0,3.6495789067172876e-08
7063.0,3.650282487126681e-08
7064.0,3.651227481856646e-08
7065.0,3.6524169873182265e-08
7066.0,3.6538541016175295e-08
7067.0,3.6555419245557244e-08
7068.0,3.657483557629047e-08
7069.0,3.659682104028796e-08
7070.0,3.6621406686413356e-08
7071.0,3.664862358048096e-08
7072.0,3.6678502805255734e-08
7073.0,3.671107529826221e-08
7074.0,3.674634338742914e-08
7075.0,3.678424814506194e-08
7076.0,3.682472271173679e-08
7077.0,3.686770018960491e-08
7078.0,3.691311364239241e-08
7079.0,3.6960896095400456e-08
7080.0,3.701098053550523e-08
7081.0,3.706329991115785e-08
7082.0,3.711778713238452e-08
7083.0,3.717437507078626e-08
7084.0,3.723299655953925e-08
7085.0,3.729358439339459e-08
7086.0,3.735607132867837e-08
7087.0,3.742039008329175e-08
7088.0,3.748647333671072e-08
7089.0,3.755425372998639e-08
7090.0,3.7623663865744827e-08
7091.0,3.7694636308187105e-08
7092.0,3.776710358308927e-08
7093.0,3.784099817780244e-08
7094.0,3.79162525412525e-08
7095.0,3.7992799083940535e-08
7096.0,3.807057017794258e-08
7097.0,3.8149497899793276e-08
7098.0,3.82295109773339e-08
7099.0,3.8310535799215455e-08
7100.0,3.8392498666008524e-08
7101.0,3.8475325836527025e-08
7102.0,3.855894352782813e-08
7103.0,3.8643277915212465e-08
7104.0,3.872825513222366e-08
7105.0,3.8813801270649035e-08
7106.0,3.8899842380519023e-08
7107.0,3.898630447010747e-08
7108.0,3.90731135059316e-08
7109.0,3.9160195412751705e-08
7110.0,3.924747607357166e-08
7111.0,3.933488132963856e-08
7112.0,3.9422336980442875e-08
7113.0,3.950976878371834e-08
7114.0,3.959710245544215e-08
7115.0,3.968426366983452e-08
7116.0,3.977117805935927e-08
7117.0,3.985777121472347e-08
7118.0,3.994396868487748e-08
7119.0,4.002969597701511e-08
7120.0,4.0114878558783724e-08
7121.0,4.0199452419826924e-08
7122.0,4.02833885133957e-08
7123.0,4.0366665015281847e-08
7124.0,4.044926008917782e-08
7125.0,4.0531151886676246e-08
7126.0,4.061231854727047e-08
7127.0,4.069273819835428e-08
7128.0,4.0772388955221925e-08
7129.0,4.0851248921068106e-08
7130.0,4.0929296186988086e-08
7131.0,4.1006508831977426e-08
7132.0,4.108286492293235e-08
7133.0,4.115834251464949e-08
7134.0,4.123291964982597e-08
7135.0,4.130657435905946e-08
7136.0,4.1379284660847867e-08
7137.0,4.145102856158982e-08
7138.0,4.152178405558436e-08
7139.0,4.1591529125030995e-08
7140.0,4.1660241740029794e-08
7141.0,4.172789985858108e-08
7142.0,4.179448142658587e-08
7143.0,4.185996437784557e-08
7144.0,4.192432762586796e-08
7145.0,4.198757432527028e-08
7146.0,4.20497327156776e-08
7147.0,4.211083221047789e-08
7148.0,4.2170902239780545e-08
7149.0,4.2229972250416224e-08
7150.0,4.228807170593719e-08
7151.0,4.23452300866171e-08
7152.0,4.240147688945091e-08
7153.0,4.245684162815517e-08
7154.0,4.251135383316779e-08
