wavelengths obs_spec1d_cal
7397.44437534897 0.0322593630920838
7416.4854358648645 0.0048698004554470296
7435.526496380758 0.0012777086114150727
7454.567556896651 0.0005792723089017359
7473.608617412544 0.0004052892046749836
7493.171330850423 0.0003624431838995072
7512.997614904183 0.0003823904780527154
7532.823898957942 0.0004453084510638241
7552.650183011702 0.0005047539446635591
7572.476467065462 0.0005828316527890973
7592.831919394056 0.0006221037905996675
7613.510975354476 0.0005765676392825998
7634.190031314896 0.0004990515842096665
7654.869087275315 0.0004244104920000199
7675.548143235735 0.00043923256414883324
7696.91987294788 0.0004215610959145573
7718.481634488057 0.0004228894839312621
7740.043396028233 0.00046883766661521485
7761.605157568408 0.0004498893010238684
7783.292790493497 0.00045448004294343575
7805.711539122126 0.0005189077959540903
7828.130287750755 0.0006538609285219398
7850.549036379384 0.0008016020666078909
7872.967785008013 0.0007746145106245826
7895.997482580254 0.0007631139993742555
7919.306406417621 0.0008094517644496988
7942.615330254989 0.0008079432571196571
7965.924254092357 0.0008304537789267533
7989.584674187945 0.0008798898179444816
8013.780941426937 0.0009305497194655216
8037.9772086659295 0.0009294117589334999
8062.173475904921 0.0009581223689050212
8086.612028200302 0.0010438158602459353
8111.728645575857 0.0011641426871468992
8136.845262951412 0.0013786348485906623
8161.961880326968 0.0014928791864571383
8187.336666027866 0.0016355965225502758
8213.36934148787 0.0016529634344279542
8239.402016947875 0.0016248346633763104
8265.434692407878 0.0016580807293388078
8291.885006995815 0.0015942491058399688
8318.865787025417 0.00141289780389818
8345.846567055021 0.0014023076765073209
8372.827347084625 0.0014722454569879577
8400.50028360829 0.0016235111932610758
8428.4238545441 0.0015818429633297601
8456.347425479911 0.0014635492685414714
8484.419988937614 0.0010339533272148678
8513.317665877974 0.0006974166616075964
8542.215342818336 0.0007143768514922819
8571.113019758695 0.0007228678202107304
8600.681353505273 0.0008649589743779911
8630.54753364247 0.0009211243487993467
8660.413713779664 0.0009806966331048347
8690.623585830761 0.000993022293427861
8721.488294230528 0.001009492538675252
8752.353002630296 0.0011166592129555988
8783.321056832558 0.0012311735729321203
8815.17707179419 0.0013702249255109586
8847.033086755826 0.0015293441075894011
8878.88910171746 0.0016132932449225287
8911.729588114951 0.001636653441187253
8944.60564593794 0.0017407228321834223
8977.481703760928 0.001992760883393983
9011.29188692989 0.0020035253161877556
9045.179559486174 0.002220342420648905
9079.067232042456 0.002438958252356508
9113.965338795135 0.002836982223844691
9148.892045255598 0.003023553771996014
9183.931308447622 0.003103082197687655
9219.8874706611 0.003115323789025375
9255.84363287458 0.0028238737135986886
9292.146171478544 0.0021993854303721206
9329.157806739673 0.002032394348279375
9366.169442000804 0.0019220486526232154
9403.835463170468 0.00201183556019672
9441.891911504477 0.001961412470138444
9479.948359838487 0.0021335252961259383
9519.072458214074 0.0023841670748070637
9558.198007290852 0.002618421617607507
9597.79144664852 0.002783111571355433
9637.973733946883 0.0030299482293529327
9678.156021245246 0.003195198973488969
9719.36838790542 0.0032693944059011123
9760.630298860351 0.0033464125763162517
9802.45812874998 0.0031728234763259474
9844.78667011309 0.0032439081245053594
9887.298021558963 0.003363092480718887
9930.714103914446 0.0033978097890325727
9974.13018626993 0.003366502826475418
10018.473854368216 0.0035710137735480143
10062.962537023961 0.003738471102175807
10108.124861037515 0.0038050153395381746
10153.705277209694 0.003985813135994325
10199.740689689377 0.003944512232493614
10246.396458489133 0.003757562427316394
10293.358073792675 0.0037278478390381374
10341.107104566268 0.003644919430178248
10389.055530566491 0.0036613471667881845
10437.879627206512 0.0036636860562511467
10486.853625497659 0.0038335224824650894
10536.769475448007 0.004058224777559348
10586.828860406995 0.004128556512849802
10637.816411662352 0.004325429741597522
10688.99151024461 0.004402952392939309
10741.065229062506 0.004514317422435535
10793.408055787077 0.004722731604219411
10846.548332566186 0.004843357327151444
10900.088621363386 0.004930713682143605
10954.308545210688 0.0049952720168318036
11009.083987889631 0.004932022124102054
11064.359705817087 0.004734923186848051
11120.400008154618 0.004466484165379352
11176.742018509154 0.0045036919676271405
11234.068760496266 0.004700284627772035
11291.666748129172 0.004779663804723142
11350.109948343159 0.004782525890803961
11409.051996437362 0.004863450453194194
11468.516249250206 0.004930938197173166
11528.820807612015 0.00500967713296967
11589.482088217233 0.005103180972599271
11650.99723538111 0.0051983882011944595
11713.048886370716 0.005187901197126149
11775.579127145409 0.005239418266150128
11839.030673814437 0.005207482115630677
11902.904975172869 0.0052189785390240676
11967.419936822595 0.005297911414875619
12032.712160623214 0.005378913550816019
12098.46243990127 0.005380891557570033
12164.913956359353 0.0054892858085680025
12232.091356729909 0.005572514484321405
12299.754284284169 0.005606859261826531
12368.086919015013 0.005635800950643234
12437.173534956517 0.005552387599670962
12506.767431349326 0.005475091476840008
12576.925568171062 0.005376195929397764
12647.928705866663 0.005423407588969693
12719.45386021075 0.005583061766527271
12791.511617000053 0.005629573906617054
12864.287156391796 0.005583573481290842
12937.72703586126 0.005555278421102137
13011.698720272005 0.00559714556256295
13086.20809698245 0.005713637371431002
13161.465623576112 0.005742739769029029
13237.314793425992 0.0055849250074912924
13313.698993564984 0.0053776335975868166
13390.622985961267 0.005000472007834681
13468.193118088902 0.004561374022240217
13546.392117412417 0.004140780782345532
13625.112161700545 0.004043651426149077
13704.353902878396 0.003921914470306859
13784.11893122857 0.003954441427760911
13864.527196106848 0.0038595633086593193
13945.473073503555 0.003839463373851637
14027.042116748373 0.0037005696457700103
14109.042829287575 0.003542773114472093
14191.273442258747 0.0033646090739008817
14274.216850753794 0.0033162695084238947
14357.709896306282 0.0032922807188418605
14441.658856954164 0.0034203908473792793
14526.059001869207 0.0034346842027438073
14610.900620747232 0.003454832652022141
14696.173043992514 0.0033497957928241237
14781.874141567376 0.003328155920273017
14868.052687511647 0.0034442663189231757
14954.640522180736 0.0035992823490497853
15041.610229316988 0.0036929782238650393
15128.960885169643 0.003737970096103519
15216.677402165153 0.003900382278028518
15304.74366875804 0.003900762138974994
15393.158527693986 0.004025015467439608
15481.90062028118 0.003986387074518668
15571.00033706821 0.004027354976361363
15660.408673324566 0.004118493388547731
15750.109535355597 0.004214080831218467
15840.086170742845 0.00430938863762787
15930.332614703844 0.004432269892323386
16020.822804252513 0.004552856417908726
16111.549734323184 0.00466715605238443
16202.525715908005 0.004750133528488145
16293.706142524517 0.004877814291386406
16385.093814900156 0.004927319916631601
16476.679943451378 0.005024608172454227
16568.454659132203 0.005075877376064161
16660.39200112778 0.00510093974038289
16752.46552084054 0.005128838732960724
16844.699553864837 0.0051901430838323034
16937.063098982064 0.005212416039397316
17029.53370434077 0.0051267279029532055
17122.108203348605 0.004964270050441109
17214.777420412865 0.004756884482874859
17307.527016478267 0.0044998718123344834
17400.34889066343 0.004281445105214011
17493.23088678834 0.0040280520613264845
17586.161779371832 0.0038515552713195684
17679.129017001203 0.003663139514589819
17772.124825646784 0.003570879600306238
17865.135027680182 0.0035446883439104737
17958.155221909958 0.003734266968856595
18051.19883847431 0.004429826819582649
18144.187789058888 0.005945003949259826
18237.168861842118 0.010601411267207119
18330.158516783373 0.027001716041621056
18423.140685966555 0.11254632104724666
18516.114151627127 0.8512099166784219
18609.081761739464 inf
