wavelengths obs_spec1d_cal
7401.820694261329 0.06295948568699597
7420.861754777222 0.011609552992449852
7439.902815293116 0.0037038353456986164
7458.943875809009 0.0019116591317658686
7477.984936324902 0.0014451266564372211
7497.728122306122 0.0013147867738311542
7517.554406359882 0.0013446365714394723
7537.380690413642 0.0014440228823395466
7557.206974467401 0.0015508157924779887
7577.033258521161 0.0016177355626559
7597.584708431923 0.0016443937009450722
7618.263764392343 0.0016573309341791666
7638.942820352763 0.0016724873250165391
7659.621876313183 0.0016668679573233359
7680.313777859858 0.0016634739950334545
7701.8755394000345 0.0016554938176564348
7723.437300940211 0.0016738864022748429
7744.999062480386 0.0016801253962243222
7766.560824020562 0.001694488366203509
7788.445423327839 0.0017026692655239752
7810.864171956468 0.0017179350448579215
7833.282920585098 0.0017205429898028927
7855.701669213725 0.0017271541630311483
7878.120417842354 0.0017372306236013665
7901.354709617637 0.001751207321037169
7924.663633455005 0.0017536508995897764
7947.9725572923735 0.0017512539240735
7971.28148112974 0.0017641802155331477
7995.145844577488 0.0017749020870820773
8019.34211181648 0.0017836852238435653
8043.538379055472 0.0017838119701639524
8067.734646294464 0.0017894038687644499
8092.3847280739965 0.0017940892843167596
8117.501345449552 0.001805724176876375
8142.6179628251075 0.001817635630633588
8167.734580200663 0.0018215776298002159
8193.319908918136 0.001804040700975298
8219.352584378139 0.0017957226989798914
8245.385259838144 0.0018049729599176442
8271.417935298148 0.0018336310342321977
8298.086158334794 0.001844556854399685
8325.066938364398 0.0018348115587309608
8352.047718394004 0.0018232438425992124
8379.028498423608 0.0018024452884306008
8406.918122125475 0.0017951561772522038
8434.841693061288 0.0017837062769473593
8462.765263997097 0.0018021551171105285
8491.061711966211 0.0018100341446280646
8519.959388906573 0.0018095439778366676
8548.857065846933 0.0017975282824684868
8577.754742787292 0.0018147205276419795
8607.545673319037 0.0018405089143824068
8637.411853456233 0.0018575496671979724
8667.278033593428 0.0018353369358102326
8697.717403267116 0.0018232195165767517
8728.582111666883 0.001832996611268367
8759.44682006665 0.0018658506152426373
8790.642712085562 0.0018744343410933935
8822.498727047196 0.0018616703824049386
8854.35474200883 0.0018687591645759065
8886.409627994317 0.0018889804454285046
8919.285685817307 0.0019092564519296038
8952.161743640294 0.0019141694109081765
8985.192817439076 0.0019103769983760115
9019.08048999536 0.001904144632058808
9052.968162551644 0.0019104939598155932
9087.066042672544 0.0019196834404709637
9121.992749133007 0.0019311681282217065
9156.91945559347 0.0019366532839715954
9192.19532465509 0.0019471491842354945
9228.151486868568 0.0019493106125382962
9264.107649082047 0.0019463062769764024
9300.652773263431 0.0019452711221001951
9337.66440852456 0.0019494640615971624
9374.67604378569 0.001957619065535557
9412.582200488083 0.0019584628048506217
9450.638648822092 0.001958704698930313
9488.939364165637 0.0019641844496412065
9528.064913242417 0.0019690548722329105
9567.190462319195 0.0019698986969768455
9607.026778036647 0.001964190153959161
9647.20906533501 0.0019541975029908776
9687.589944592506 0.0019446771255783994
9728.851855547437 0.0019372560525526444
9770.113766502367 0.0019415782238380091
9812.186746331197 0.001952902004339116
9854.515287694308 0.001970100923116007
9897.276595081916 0.001982252668731265
9940.692677437397 0.001978966873153943
9984.21026727003 0.0019706385260845603
10028.698949925774 0.001969103266630599
10073.18763258152 0.001971192558483655
10118.600876129269 0.001975096051006892
10164.181292301448 0.0019781634387531417
10210.46385939931 0.0019799408795090918
10257.119628199063 0.001980990074222113
10304.332514331154 0.0019781458702818307
10352.08154510475 0.001970550856492873
10400.27705981515 0.0019677538933652516
10449.10115645517 0.0019719340079471562
10498.326078829858 0.001979259158087476
10548.241928780208 0.001984107507290173
10598.547629152436 0.001982130075730584
10649.535180407793 0.0019801223248158387
10700.95991926833 0.0019780679068666642
10753.033638086226 0.0019761075751368743
10805.621598099087 0.0019719018538557885
10858.761874878193 0.001968603246673641
10912.550305310115 0.001971103870118218
10966.770229157417 0.001976296734208448
11021.788331198568 0.001977818991339956
11077.064049126026 0.001978005245877963
11133.349423722573 0.0019788322452377305
11189.87121435952 0.001979117796378491
11247.25839330858 0.001971701897188878
11305.099092518905 0.0019671913770834912
11363.542292732893 0.0019613867790252396
11422.719015350354 0.0019593237397397415
11482.221504785857 0.0019601378004453973
11542.727183583325 0.0019665699161233305
11603.620476239535 0.0019652702639156895
11665.13562340341 0.00195874033736712
11727.42057932701 0.001952418865370593
11790.108587249088 0.0019489769414749863
11853.630225477616 0.0019402201302999792
11917.73282819934 0.0019352399671094668
11982.281430464993 0.0019353136240000549
12047.76192857155 0.0019456259994295405
12113.735382707564 0.0019515859179934831
12180.189540377538 0.001965996267176474
12247.58013291359 0.001975406439125072
12315.459575565308 0.001977821243476229
12383.842888742192 0.0019751023228057173
12453.088709048627 0.0019712569659723544
12522.892288511172 0.0019677028029913713
12593.214811316237 0.00196552270852096
12664.25667522087 0.0019630079224870036
12735.984319585777 0.0019609171628574558
12808.238047186616 0.0019536206113180982
12881.025387040585 0.0019457190935302175
12954.648199888865 0.0019407661528418375
13028.808188651175 0.0019397231938042645
13103.50497688335 0.0019318645019186032
13178.762503477014 0.0019212373186415865
13254.792086126892 0.0019183912012674393
13331.355322569436 0.0019236690809569896
13408.451385591687 0.0019265746893319365
13486.079099042485 0.0019267086271497875
13564.391002772265 0.001928103527211088
13643.275374003086 0.0019238200423685214
13722.678786460583 0.0019209229371002531
13802.599635599163 0.0019183048986749609
13883.032803433796 0.001909696084266212
13964.106782994435 0.0018953314724708718
14045.874010061068 0.0018829955084460896
14127.916605365657 0.001877783330806225
14210.336813595097 0.0018730643476146175
14293.374821334144 0.0018634493310781173
14376.909062097293 0.001861482002739257
14460.988031529767 0.0018637553993015531
14545.515004337993 0.0018616946726830582
14630.476929262695 0.0018556545989644373
14715.867791752105 0.0018483735637034862
14801.681063568421 0.001844576995753368
14887.902945038795 0.001833606091008998
14974.556653600393 0.0018269396838634364
15061.629037107079 0.0018143628731860965
15149.082522495535 0.001827193088131111
15236.891999310867 0.0018468108447537235
15325.051792802526 0.0018681006113496668
15413.552853148749 0.0018728448342967374
15502.378932155427 0.001877622645805155
15591.522875311539 0.0018758409788790995
15680.969452067875 0.0018683168251943812
15770.74263359043 0.0018488815453533312
15860.789370733164 0.001845873381971157
15951.1052545852 0.0018543600081259318
16041.651503254776 0.0018667075041820603
16132.446457969441 0.001861248700915364
16223.47431804063 0.0018482034848069713
16314.707622426095 0.0018448424113124413
16406.143593411907 0.0018488891801506885
16497.767602853237 0.001845677946510446
16589.567922950824 0.001831631463859073
16681.5300475245 0.0018104154974832413
16773.634407536454 0.0017849134355091007
16865.910953157487 0.0017658387668405915
16958.302121551857 0.0017562330923897964
17050.798952954894 0.0017356925797527413
17143.399175630395 0.0017052570309581318
17236.089026361416 0.0016800890720333856
17328.857432475506 0.0016632776397701374
17421.694738787355 0.0016451474477618545
17514.58914737015 0.0016193545956430537
17607.52898630485 0.0015883504515138162
17700.50258247669 0.0015502674869952834
17793.50090101285 0.0015246589766220622
17886.51313350625 0.0015625179833691546
17979.534979895358 0.0017418622602065612
18072.585135659614 0.0021922497912266353
18165.55366583042 0.0032402788176766574
18258.54207473813 0.0060644892764937525
18351.5301471191 0.016388234749103614
18444.51017920611 0.0735632026256105
18537.48144417009 0.5683734010636762
18630.449054282428 inf
