wavelengths obs_spec1d_cal
7392.463351385967 0.24888441277752738
7411.50441190186 0.04221399520885362
7430.545472417753 0.012140138780454543
7449.586532933647 0.005605089324844811
7468.627593449541 0.003496017149259013
7487.984897254109 0.0026028154289526196
7507.811181307868 0.002173646724627002
7527.637465361628 0.0019838518133293587
7547.463749415388 0.0019041951578921276
7567.290033469148 0.001874584933758501
7587.422405927872 0.00187229326462947
7608.101461888292 0.0018878145880092232
7628.780517848712 0.0018894638383150637
7649.459573809131 0.0018496735812414157
7670.138629769551 0.001851125576799808
7691.2794491476125 0.0018537551141998313
7712.841210687789 0.0018854667375619884
7734.402972227964 0.001894416612853533
7755.96473376814 0.0019101532175556444
7777.526495308316 0.0019297025156942659
7799.846932786436 0.001948396005873776
7822.265681415065 0.0019465828987557474
7844.684430043694 0.0019734301527480048
7867.103178672323 0.001999390506728379
7889.900011901619 0.0020030701348354076
7913.208935738987 0.0020070620473968737
7936.517859576355 0.002034806137205251
7959.826783413723 0.002063349715664935
7983.255079949637 0.0020721666217838634
8007.4513471886285 0.00208710457422314
8031.647614427621 0.0020980110960643937
8055.843881666613 0.002112705094387921
8080.041676044086 0.0021327761685442717
8105.158293419641 0.002154292762155773
8130.274910795197 0.0021672035954195916
8155.391528170751 0.002147214892736355
8180.526678728097 0.002115102474088873
8206.5593541881 0.0021600108747321617
8232.592029648105 0.002192851888958489
8258.624705108108 0.0022046542890808533
8284.827001389676 0.0021959850457499565
8311.80778141928 0.0021715923004895447
8338.788561448884 0.0021699883512506634
8365.769341478488 0.00213142898404558
8393.195649717345 0.002140945319660045
8421.119220653156 0.0021405056654522896
8449.042791588967 0.0021674127622188072
8476.966362524778 0.0021619589698906273
8505.758211865686 0.002148398550175108
8534.655888806048 0.0021783190511590255
8563.553565746408 0.0022413650385139905
8592.868545031577 0.002256230613553058
8622.734725168772 0.002246810433288582
8652.600905305966 0.0022047528450128244
8682.549568523686 0.0022459842926280233
8713.414276923453 0.002303661581062144
8744.278985323223 0.0023133077887720075
8775.143693722992 0.002301254991629034
8806.843734806092 0.0023014583900809295
8838.699749767728 0.0023396758934831436
8870.55576472936 0.002353942335616822
8903.129414207164 0.002362800664850114
8936.00547203015 0.002366190723813945
8968.881529853139 0.002362680104448005
9002.427080848716 0.002374664934721303
9036.314753405 0.0024062422047046697
9070.202425961284 0.002407685082327817
9104.828727854629 0.0024298069228243955
9139.75543431509 0.002447417648372472
9174.682140775552 0.002455758382478726
9210.481560446515 0.0024521443855078473
9246.437722659994 0.002448891838472787
9282.464156026108 0.002456248256034022
9319.475791287237 0.002469741151550491
9356.487426548369 0.0024725784002408674
9393.88013106382 0.0024788325507900497
9431.936579397829 0.0024886818064750577
9469.99302773184 0.002504057252583804
9508.837455948602 0.002505024366886981
9547.963005025382 0.0025027130084533025
9587.280008183503 0.0024956463082517243
9627.462295481868 0.002476626696891239
9667.64458278023 0.0024763599976826223
9708.574526552253 0.0024845743849846694
9749.836437507183 0.0025050602221921947
9791.385243462279 0.002537673063188209
9833.71378482539 0.0025598791454199974
9876.0423261885 0.0025464873499203866
9919.35672461239 0.0025424270801898833
9962.772806967872 0.002544856627435993
10006.835889444688 0.0025527980603121826
10051.324572100433 0.0025650210131165545
10096.2013053612 0.002572441106960372
10141.78172153338 0.002577911764259082
10187.535828399747 0.0025849641899526113
10234.191597199502 0.002583164204246852
10280.86722191523 0.002575357568007214
10328.616252688824 0.0025730769864726034
10376.365283462417 0.002587756807157612
10425.107544730698 0.0026017591631490532
10473.93164137072 0.0026116311554939143
10523.711797041447 0.002617950243243685
10573.627646991796 0.0026209719008333855
10624.478382805934 0.002627221481054153
10675.465934061293 0.002630013549472036
10727.443065472504 0.0026291566741140577
10779.5167842904 0.002625973535794228
10832.64716399333 0.002638823030949799
10885.905023778041 0.0026505868803862916
10940.124947625343 0.0026533521069438365
10994.624201086313 0.002656257413692574
11049.89991901377 0.0026612229685007735
11105.661285830538 0.0026611603817690063
11162.003296185074 0.0026603880964035666
11219.056628515706 0.0026478607956689727
11276.443807464762 0.002652554308650441
11334.821567714489 0.0026451710409151966
11393.496514747902 0.0026446243300630103
11452.960767560744 0.0026694238205227654
11512.992895309733 0.00267366674347418
11573.4985741072 0.002658302063714422
11634.905252381779 0.002661814775765353
11696.691361145104 0.0026639972404514664
11759.221601919797 0.0026425013590496674
11822.41380513102 0.0026393603642261686
11886.028259210472 0.002651064838947673
11950.543220860198 0.002658729692593367
12015.58286628029 0.0026836044405006646
12081.079133147985 0.002701009591820485
12147.530649606068 0.0027156593214240996
12214.462393467968 0.0027179810425206896
12281.87888859571 0.0027166189384409322
12350.211523326552 0.0027126380463437507
12419.059255555101 0.002707785896620665
12488.414495575762 0.0027047708488738393
12558.572632397498 0.0027058675687629775
12629.344592540094 0.002703180514911899
12700.639277472284 0.0026984424714334965
12772.562161434551 0.0026848001920434512
12845.249524253177 0.0026798335521080545
12918.467762213404 0.0026848191041576822
12992.225123009646 0.002679370148445222
13066.66723505102 0.0026516054402426154
13141.778718897325 0.0026585042959453935
13217.422547112366 0.0026691204392978495
13293.60297231263 0.002658262132285036
13370.424437063028 0.0026606332844766292
13447.901250069335 0.0026606264144228412
13525.90620651786 0.0026551013101597538
13604.4392177182 0.0026524886163010472
13683.496948421915 0.0026570915269085115
13763.227247840843 0.0026429856177782826
13843.4928900687 0.0026132323538875053
13924.26462061142 0.002588824157706795
14005.608095659472 0.0025855760705052744
14087.561138213414 0.0025817742043960285
14169.679630869725 0.002570393009929307
14252.519366785284 0.002562686464774168
14335.857854261394 0.002569758032800896
14419.658841947428 0.002567220177586742
14503.914634316925 0.002555113298751646
14588.619323662755 0.0025413610780996303
14673.794486301858 0.0025405296161905696
14759.447425714965 0.0025385118947108863
14845.508911544604 0.002525764208340307
14931.97244660437 0.0025222661755446288
15018.82528989413 0.002520413334558658
15106.058907571052 0.002566276629683017
15193.669619871016 0.0025802221010346646
15281.629436332341 0.0025804073405629323
15369.988677658042 0.0025819296681114288
15458.680480528752 0.002586205634071902
15547.692400829965 0.0025763992714223495
15637.010933365014 0.0025653704651558643
15726.625424897275 0.002559402216277236
15816.522272103877 0.002589909941904999
15906.689681202892 0.0025983093258788665
15997.116065569584 0.0025863149134134535
16087.765571579395 0.002555581333696544
16178.6857690103 0.0025562751187021586
16269.828423415189 0.0025781889217166495
16361.178733300994 0.00256784354977872
16452.72157723477 0.0025551918559941654
16544.44510405659 0.0025328773077651695
16636.33590521457 0.0024855978204883222
16728.371588470873 0.002463132452784825
16820.557234650587 0.002458302470523288
16912.889339598998 0.0024346284982630926
17005.330095086647 0.0023864071807850945
17097.875316016805 0.0023512905735960134
17190.521048323517 0.0023390189307076164
17283.24923523087 0.0023077834858086623
17376.056398046556 0.0022721947641989298
17468.927851860077 0.0022269668098597196
17561.849726160017 0.002163112673567778
17654.80936117008 0.002067318142713534
17747.797625130115 0.0019307757187856
17840.8037908166 0.0017798669631430642
17933.821280764176 0.0016615727316845507
18026.857454563946 0.0016425231469016268
18119.869647186497 0.0018780283273606819
18212.8423701642 0.002809016160097963
18305.833826338603 0.006583141239713335
18398.818427914735 0.02736978911465515
18491.794398356753 0.20093058825368942
18584.76200846909 2.0278470652709024
