wavelengths obs_spec1d_cal
7397.44437534897 0.09348854529458991
7416.4854358648645 0.014263894028110118
7435.526496380758 0.0038291293163950444
7454.567556896651 0.001810719593324503
7473.608617412544 0.0012975278619254825
7493.171330850423 0.0011562871755674373
7512.997614904183 0.0011744633202499244
7532.823898957942 0.0012628100043799515
7552.650183011702 0.0013730152365403125
7572.476467065462 0.0014539082704963123
7592.831919394056 0.0015040697248448005
7613.510975354476 0.0015359122810757388
7634.190031314896 0.0015607813292273461
7654.869087275315 0.0015830113844056046
7675.548143235735 0.001603435420412776
7696.91987294788 0.001623486719553765
7718.481634488057 0.0016444444088775842
7740.043396028233 0.0016652177638156228
7761.605157568408 0.0016854789774859607
7783.292790493497 0.001706386097106035
7805.711539122126 0.0017291629047290042
7828.130287750755 0.0017512758591601652
7850.549036379384 0.001771943704688589
7872.967785008013 0.0017937385851721957
7895.997482580254 0.0018152725319208142
7919.306406417621 0.0018349674712878385
7942.615330254989 0.0018545646537090558
7965.924254092357 0.001871973172784777
7989.584674187945 0.0018994681749665305
8013.780941426937 0.001923104145657013
8037.9772086659295 0.0019446139444056008
8062.173475904921 0.001967004275518807
8086.612028200302 0.0019889537200824584
8111.728645575857 0.0020094163855697874
8136.845262951412 0.002033229885840157
8161.961880326968 0.002055675980757019
8187.336666027866 0.0020776717791915773
8213.36934148787 0.002098138367928049
8239.402016947875 0.0021201901175662684
8265.434692407878 0.0021398412616041823
8291.885006995815 0.002153732928437582
8318.865787025417 0.002166916157103285
8345.846567055021 0.0021799928458327645
8372.827347084625 0.002211806423850957
8400.50028360829 0.0022278681159358616
8428.4238545441 0.0022532178866191003
8456.347425479911 0.0022787556667816997
8484.419988937614 0.002270212803873542
8513.317665877974 0.0022829890329329103
8542.215342818336 0.002227961644216565
8571.113019758695 0.002380878186386302
8600.681353505273 0.002437908746689699
8630.54753364247 0.0025010457805501995
8660.413713779664 0.002524313463339972
8690.623585830761 0.002583939692776351
8721.488294230528 0.0025979973513404523
8752.353002630296 0.0026602265341724783
8783.321056832558 0.002662332309197385
8815.17707179419 0.0027128517159545856
8847.033086755826 0.0027985452958485153
8878.88910171746 0.002801865086370478
8911.729588114951 0.0027636949669585286
8944.60564593794 0.002915324276043387
8977.481703760928 0.0029994264537709604
9011.29188692989 0.002972823605310816
9045.179559486174 0.0029497898511281406
9079.067232042456 0.002960683419844427
9113.965338795135 0.003141951757749147
9148.892045255598 0.0032168889022964648
