wavelengths obs_spec1d_cal
7401.86613231046 0.0551585613348881
7420.907192826353 0.010122020912579296
7439.948253342246 0.0032581036653519134
7458.989313858139 0.0017187463400033293
7478.030374374033 0.001286822660264387
7497.775434149291 0.0010766870443981182
7517.601718203051 0.0010815676672463425
7537.428002256811 0.0012581103637052048
7557.254286310571 0.001409390651810143
7577.080570364329 0.0014932338103511122
7597.634055261105 0.0015368071593222683
7618.313111221524 0.0015536955381653813
7638.992167181943 0.001583708843596002
7659.6712231423635 0.0016084152764608186
7680.365231106351 0.0016054640671318906
7701.926992646527 0.0016137407719005628
7723.488754186703 0.0016265316149110557
7745.050515726878 0.0016562127740577582
7766.612277267054 0.001706896160674268
7788.4989216191125 0.001728673253337175
7810.917670247741 0.0017421583729268122
7833.33641887637 0.001755401721056462
7855.755167504999 0.0017659122455674849
7878.173916133628 0.0017808572101977187
7901.410332151141 0.0017861033450523316
7924.719255988509 0.001774992582231576
7948.028179825877 0.0016984096030384992
7971.337103663243 0.0016726496513420194
7995.203584595626 0.001771771450484703
8019.399851834619 0.0018322558230847853
8043.596119073612 0.0018620069362388354
8067.792386312604 0.0018887383430035239
8092.4446643413785 0.0018863174097398542
8117.561281716933 0.0018260601880948698
8142.677899092488 0.0017935518574906156
8167.794516468043 0.0017989051291961574
8193.382031192552 0.0018084056948843071
8219.414706652557 0.00183528255733534
8245.447382112561 0.0019139241519153744
8271.480057572566 0.002008660588491135
8298.15054308939 0.0020131898321828034
8325.131323118994 0.0019659471619808385
8352.112103148598 0.001938409386288989
8379.092883178202 0.0019909577948377566
8406.984756680155 0.002038255625910569
8434.908327615965 0.002026394895859146
8462.831898551774 0.002062433655317379
8491.130671048793 0.0020755015944980406
8520.028347989155 0.0019028805329261295
8548.926024929515 0.0019194286344710932
8577.823701869875 0.00207463203702139
8607.616943559437 0.0021437703837631564
8637.483123696631 0.002183046064067079
8667.349303833826 0.0020990929797517835
8697.791056314722 0.0020648589757501666
8728.655764714491 0.002168234611266686
8759.520473114258 0.0022143406178759388
8790.718730707094 0.002254193313382574
8822.57474566873 0.0023224743106728765
8854.430760630361 0.002355463218874836
8886.48808076376 0.0023948521370537055
8919.364138586747 0.0024167411398548903
8952.240196409737 0.002417622965145022
8985.273684244223 0.0024537922745850676
9019.161356800505 0.002498294496727781
9053.04902935679 0.0024982343412773235
9087.14938894429 0.0024777858016633847
9122.076095404753 0.00248038172637346
9157.002801865216 0.0024966974562865207
9192.28112753691 0.0025034786473846103
9228.237289750388 0.002497840362433373
9264.193451963865 0.0024532483650247087
9300.741094840896 0.002465506370801735
9337.752730102025 0.002560212495198535
9374.764365363155 0.002646351684984658
9412.673015323091 0.0026615131101502716
9450.7294636571 0.0026196459392711473
9489.03273021632 0.0025845251564136926
9528.158279293099 0.0025806717470660207
9567.283828369878 0.002643102462976944
