wavelength,flux_photlam
10007.41,-1.6513492690785515e-07
10018.41,7.235365310624949e-07
10029.41,7.941474507989718e-07
10040.41,3.0851525737222917e-07
10051.41,5.14616364906219e-07
10062.41,8.436277907479661e-07
10073.41,2.603908765534103e-07
10084.41,9.6855618196482e-07
10095.41,-3.8926298939343693e-07
10106.41,-2.811583738219791e-07
10117.41,2.2543085004200387e-07
10128.41,-6.22055816586678e-08
10139.41,4.6821141307198994e-07
10150.41,5.838185445253004e-07
10161.41,2.589283775875086e-07
10172.41,-1.2896058769760574e-07
10183.41,1.2771461766344012e-06
10194.41,-4.7385494220899347e-07
10205.41,1.019766335018779e-06
10216.41,3.104123622844712e-07
10227.41,1.2224422956819324e-08
10238.41,1.614544109249059e-08
10249.41,3.669383115017629e-07
10260.41,7.787375338984756e-07
10271.41,2.3570754349887942e-07
10282.41,-4.1233717345037675e-07
10293.41,1.2671147031913746e-06
10304.41,-4.212428976410128e-07
10315.41,1.224104104400816e-06
10326.41,1.8586090012959258e-07
10337.41,5.532218476335797e-07
10348.41,-6.6241110478117e-07
10359.41,2.2389133489005846e-07
10370.41,6.325282006766513e-07
10381.41,4.0621962734839455e-08
10392.41,4.5286287735168596e-07
10403.41,5.226633912182488e-07
10414.41,1.0067257782199243e-07
10425.41,1.0825990428647107e-07
10436.41,4.244196202367432e-08
10447.41,5.63949364866083e-07
10458.41,-2.7242170777515865e-07
10469.41,4.5253138147475077e-07
10480.41,5.829250545655249e-07
10491.41,-6.074879451338239e-07
10502.41,7.532989496686857e-08
10513.41,7.244505878007975e-07
10524.41,1.3730006129870176e-06
10535.41,2.2034017065353373e-07
10546.41,2.8244029237094705e-07
10557.41,1.0092824225516704e-06
10568.41,-6.237931289526708e-07
10579.41,3.5173350892745566e-07
10590.41,1.1421534031621487e-06
10601.41,-4.0570516445552384e-08
10612.41,4.6262591163530605e-07
10623.41,9.072120667414145e-07
10634.41,1.6159566955629025e-06
10645.41,5.434558920948551e-07
10656.41,6.476071232272971e-07
10667.41,9.314129824401684e-07
10678.41,3.574652844111035e-07
10689.41,1.072035789806751e-06
10700.41,-1.6395247158668612e-08
10711.41,1.1753079973072547e-06
10722.41,-2.0827681852341653e-07
10733.41,8.943586809312188e-07
10744.41,6.069245334193932e-07
10755.41,5.386959135659305e-08
10766.41,4.7213574543204145e-07
10777.41,9.407353848672742e-08
10788.41,2.5248201518532414e-07
10799.41,3.639697169105851e-07
10810.41,1.0436305431442592e-06
10821.41,-5.334989953530592e-07
10832.41,4.904084272805146e-07
10843.41,5.163833720113298e-07
10854.41,-1.0930871842213054e-07
10865.41,-6.592456112604833e-07
10876.41,-2.7251594852057155e-07
10887.41,1.4614366251535595e-07
10898.41,9.82215729050057e-07
10909.41,-1.9659391496509415e-07
10920.41,-2.7993019953591943e-08
10931.41,-2.4933759280249366e-07
10942.41,2.5379712712925073e-07
10953.41,-3.222467464803941e-07
10964.41,-1.9523032537096964e-08
10975.41,2.4843132275832344e-07
10986.41,7.257240091738978e-07
10997.41,-2.170591924824225e-07
11008.41,-4.7200865395245677e-07
11019.41,6.579840479367304e-07
11030.41,3.292517479001518e-07
11041.41,4.821764260356533e-07
11052.41,-4.653708322018932e-07
11063.41,6.496478866840058e-07
11074.41,-1.8096909828942223e-07
11085.41,5.944458526595876e-07
11096.41,5.949904713689808e-07
11107.41,4.4659541815510406e-07
11118.41,1.6486490755415886e-07
11129.41,6.212032835433507e-07
11140.41,2.0487915401833558e-07
11151.41,1.4503347115007747e-06
11162.41,1.3197587423327644e-06
11173.41,1.3397286550732685e-06
11184.41,-4.1170296294161e-07
11195.41,4.544004031804462e-09
11206.41,1.543731963103837e-07
11217.41,-5.233564433892633e-07
11228.41,-1.4829032995184994e-08
11239.41,-2.673754532952167e-07
11250.41,-4.70484184634654e-07
11261.41,7.458034487279403e-07
11272.41,-1.8806183664647057e-07
11283.41,7.868417696112505e-07
11294.41,-1.0457117714375558e-07
11305.41,7.647935584715514e-07
11316.41,6.197722054277458e-07
11327.41,9.38056001621139e-07
11338.41,4.033142122387759e-07
11349.41,8.368282621384191e-07
11360.41,-7.3333859907151e-08
11371.41,-2.142199049676875e-07
11382.41,5.863828530322087e-07
11393.41,1.1744984384883158e-06
11404.41,-1.0590544909713474e-08
11415.41,7.310308304316037e-07
11426.41,1.7250374612284701e-07
11437.41,7.190103682588913e-07
11448.41,4.994640858655004e-07
11459.41,9.085035964822162e-07
11470.41,4.164352165499676e-07
11481.41,7.717203243008243e-07
11492.41,4.32184421471466e-07
11503.41,4.10577824572368e-07
11514.41,5.433908602440572e-07
11525.41,7.870128808790339e-07
11536.41,-5.533642580339346e-07
11547.41,2.13577915716679e-08
11558.41,8.336083837234192e-07
11569.41,5.988132230285196e-07
11580.41,-2.8073993341037225e-07
11591.41,-3.2487776959526584e-07
11602.41,1.4070529442486838e-06
11613.41,-2.7778385211997755e-07
11624.41,1.36239867409691e-06
11635.41,5.713610616050171e-07
11646.41,4.772902190090338e-07
11657.41,1.258753495486555e-07
11668.41,1.149092751788939e-07
11679.41,7.277496734790779e-07
11690.41,7.238806186687794e-07
11701.41,6.820885664342663e-07
11712.41,-5.996569494718898e-07
11723.41,6.966657339934973e-07
11734.41,-6.928045083600895e-07
11745.41,4.772741002868019e-07
11756.41,6.686291993829169e-07
11767.41,3.845978748802729e-07
11778.41,3.541018594604283e-07
11789.41,7.308565140223477e-07
11800.41,-2.8767373883402913e-08
11811.41,-4.435733750425292e-08
11822.41,5.18987056553995e-07
11833.41,8.225382350063723e-07
11844.41,4.527725297780262e-07
11855.41,4.540888428663441e-07
11866.41,8.57482451777842e-07
11877.41,8.607377780640974e-07
11888.41,9.920668272542065e-07
11899.41,1.0372830389252936e-06
11910.41,2.5424294994335504e-06
11921.41,1.3748265950987102e-06
11932.41,1.363600178450734e-06
11943.41,1.191192364872796e-06
11954.41,-3.25909508734354e-07
11965.41,4.836672821712695e-07
11976.41,8.078795569481679e-08
11987.41,4.853895249950483e-07
11998.41,-3.431687715815717e-07
12009.41,-5.118573023698929e-07
12020.41,-7.091624029037835e-07
12031.41,4.380734278779078e-07
12042.41,1.4640120133367254e-06
12053.41,-1.7150324950540963e-07
12064.41,-2.736637450974047e-09
12075.41,6.407059529071175e-07
12086.41,-9.61522177663764e-08
12097.41,4.866160359212997e-07
12108.41,-6.122127756109409e-07
12119.41,5.911761629454051e-07
12130.41,6.862207003288095e-07
12141.41,9.75798682335129e-07
12152.41,1.1076179037881748e-06
12163.41,1.135502569651407e-06
