wavelength,effArea,sampling
854.0,25296.000000000004,29.013999999999996
855.0,25326.000000000004,29.111999999999995
856.0,25357.000000000004,29.209999999999994
857.0,25396.000000000004,29.307999999999996
858.0,25435.000000000004,29.405999999999995
859.0,25468.000000000004,29.503999999999998
860.0,25501.000000000004,29.601999999999993
861.0,25540.000000000004,29.699999999999992
862.0,25583.000000000004,29.797999999999995
863.0,25626.000000000007,29.895999999999994
864.0,25666.000000000007,29.993999999999996
865.0,25703.000000000004,30.09199999999999
866.0,25737.000000000004,30.18999999999999
867.0,25773.000000000004,30.287999999999993
868.0,25809.000000000007,30.385999999999992
869.0,25843.000000000004,30.483999999999995
870.0,25880.000000000004,30.581999999999994
871.0,25923.000000000004,30.682249999999993
872.0,25964.000000000004,30.78249999999999
873.0,26000.000000000004,30.882749999999994
874.0,26034.000000000004,30.982999999999993
875.0,26073.000000000004,31.083249999999992
876.0,26115.000000000004,31.183499999999995
877.0,26157.000000000004,31.283749999999994
878.0,26195.000000000004,31.383999999999993
879.0,26228.0,31.484249999999996
880.0,26261.000000000004,31.584499999999995
881.0,26301.000000000004,31.684749999999994
882.0,26341.000000000004,31.784999999999997
883.0,26373.000000000007,31.885249999999992
884.0,26406.000000000004,31.985499999999995
885.0,26444.000000000004,32.08575
886.0,26483.000000000004,32.18599999999999
887.0,26514.000000000007,32.286249999999995
888.0,26545.000000000004,32.3865
889.0,26581.000000000004,32.486749999999994
890.0,26618.000000000004,32.586999999999996
891.0,26649.000000000004,32.689249999999994
892.0,26676.000000000007,32.79149999999999
893.0,26702.000000000004,32.89375
894.0,26730.000000000004,32.995999999999995
895.0,26763.000000000004,33.09824999999999
896.0,26796.000000000007,33.2005
897.0,26822.000000000004,33.302749999999996
898.0,26844.000000000004,33.404999999999994
899.0,26865.000000000004,33.50725
900.0,26889.000000000004,33.60949999999999
901.0,26919.000000000004,33.711749999999995
902.0,26948.000000000004,33.81399999999999
903.0,26969.000000000004,33.91624999999999
904.0,26990.000000000004,34.018499999999996
905.0,27015.0,34.120749999999994
906.0,27042.000000000004,34.22299999999999
907.0,27069.000000000004,34.32525
908.0,27092.0,34.427499999999995
909.0,27108.0,34.52974999999999
910.0,27124.000000000004,34.632
911.0,27144.000000000004,34.736
912.0,27167.000000000004,34.839999999999996
913.0,27189.000000000004,34.943999999999996
914.0,27207.0,35.047999999999995
915.0,27218.0,35.151999999999994
916.0,27229.0,35.25599999999999
917.0,27243.000000000004,35.35999999999999
918.0,27261.000000000007,35.46399999999999
919.0,27277.999999999996,35.56799999999999
920.0,27290.0,35.67199999999999
921.0,27294.999999999996,35.77599999999999
922.0,27301.000000000004,35.879999999999995
923.0,27312.0,35.983999999999995
924.0,27322.000000000004,36.087999999999994
925.0,27324.0,36.19199999999999
926.0,27327.0,36.29599999999999
927.0,27335.0,36.39999999999999
928.0,27342.0,36.50399999999999
929.0,27342.0,36.60799999999999
930.0,27340.0,36.71199999999999
931.0,27342.0,36.81749999999999
932.0,27348.0,36.922999999999995
933.0,27352.0,37.028499999999994
934.0,27352.0,37.13399999999999
935.0,27348.0,37.23949999999999
936.0,27340.0,37.34499999999999
937.0,27331.0,37.45049999999999
938.0,27325.0,37.55599999999999
939.0,27322.000000000004,37.6615
940.0,27322.000000000004,37.766999999999996
941.0,27321.0,37.87249999999999
942.0,27317.0,37.977999999999994
943.0,27306.0,38.083499999999994
944.0,27296.0,38.18899999999999
945.0,27293.0,38.29449999999999
946.0,27289.0,38.39999999999999
947.0,27277.999999999996,38.5055
948.0,27267.0,38.61099999999999
949.0,27261.000000000004,38.716499999999996
950.0,27258.0,38.821999999999996
951.0,27259.000000000004,38.92864999999999
952.0,27256.0,39.03529999999999
953.0,27247.0,39.141949999999994
954.0,27238.000000000004,39.248599999999996
955.0,27235.0,39.35525
956.0,27234.0,39.46189999999999
957.0,27232.0,39.568549999999995
958.0,27229.0,39.6752
959.0,27225.0,39.78185
960.0,27223.0,39.88849999999999
961.0,27221.000000000004,39.995149999999995
962.0,27216.999999999996,40.10179999999999
963.0,27207.0,40.20845
964.0,27195.999999999996,40.315099999999994
965.0,27191.0,40.421749999999996
966.0,27189.0,40.5284
967.0,27186.0,40.63504999999999
968.0,27181.000000000004,40.741699999999994
969.0,27176.999999999996,40.84834999999999
970.0,27173.0,40.955
971.0,27171.0,41.062599999999996
972.0,27165.0,41.170199999999994
973.0,27153.999999999996,41.2778
974.0,27143.0,41.38539999999999
975.0,27136.999999999996,41.492999999999995
976.0,27134.0,41.6006
977.0,27129.0,41.70819999999999
978.0,27125.0,41.815799999999996
979.0,27122.0,41.92339999999999
980.0,27115.999999999996,42.03099999999999
981.0,27104.0,42.1386
982.0,27093.0,42.24619999999999
983.0,27086.0,42.35379999999999
984.0,27084.0,42.46139999999999
985.0,27081.0,42.56899999999999
986.0,27073.999999999996,42.67659999999999
987.0,27063.0,42.78419999999999
988.0,27051.0,42.89179999999999
989.0,27046.0,42.99939999999999
990.0,27042.0,43.10699999999999
991.0,27038.000000000004,43.21514999999999
992.0,27033.999999999996,43.32329999999999
993.0,27029.0,43.43144999999999
994.0,27025.0,43.53959999999999
995.0,27021.0,43.64774999999999
996.0,27017.000000000004,43.75589999999999
997.0,27014.0,43.86404999999999
998.0,27009.0,43.972199999999994
999.0,26998.000000000004,44.08034999999999
1000.0,26987.0,44.18849999999999
1001.0,26983.0,44.29664999999999
1002.0,26981.0,44.404799999999994
1003.0,26978.0,44.51294999999999
1004.0,26974.999999999996,44.62109999999999
1005.0,26971.0,44.72924999999999
1006.0,26968.0,44.837399999999995
1007.0,26965.0,44.94554999999999
1008.0,26962.0,45.05369999999999
1009.0,26959.0,45.161849999999994
1010.0,26957.0,45.269999999999996
1011.0,26953.999999999996,45.37839999999999
1012.0,26951.0,45.486799999999995
1013.0,26948.0,45.59519999999999
1014.0,26945.0,45.703599999999994
1015.0,26943.0,45.81199999999999
1016.0,26940.0,45.920399999999994
1017.0,26938.0,46.02879999999999
1018.0,26934.999999999996,46.13719999999999
1019.0,26932.999999999996,46.24559999999999
1020.0,26930.0,46.354
1021.0,26928.0,46.462399999999995
1022.0,26925.0,46.5708
1023.0,26923.0,46.679199999999994
1024.0,26921.0,46.7876
1025.0,26919.0,46.895999999999994
1026.0,26917.0,47.0044
1027.0,26915.0,47.11279999999999
1028.0,26913.0,47.221199999999996
1029.0,26911.0,47.32959999999999
1030.0,26909.0,47.437999999999995
1031.0,26909.0,47.54635
1032.0,26906.0,47.6547
1033.0,26897.0,47.76304999999999
1034.0,26889.0,47.871399999999994
1035.0,26886.0,47.979749999999996
1036.0,26886.0,48.0881
1037.0,26885.0,48.19645
1038.0,26883.0,48.304799999999986
1039.0,26882.0,48.41314999999999
1040.0,26881.0,48.52149999999999
1041.0,26880.0,48.62984999999999
1042.0,26879.0,48.73819999999999
1043.0,26878.000000000004,48.846549999999986
1044.0,26877.0,48.95489999999999
1045.0,26876.000000000004,49.06324999999999
1046.0,26876.000000000004,49.17159999999999
1047.0,26875.0,49.27994999999999
1048.0,26875.0,49.38829999999999
1049.0,26873.999999999996,49.49664999999999
1050.0,26873.999999999996,49.60499999999999
1051.0,26873.999999999996,49.71299999999999
1052.0,26873.999999999996,49.82099999999999
1053.0,26873.999999999996,49.92899999999999
1054.0,26875.0,50.036999999999985
1055.0,26875.0,50.14499999999999
1056.0,26875.0,50.252999999999986
1057.0,26876.000000000004,50.36099999999998
1058.0,26877.0,50.46899999999999
1059.0,26877.0,50.576999999999984
1060.0,26878.000000000004,50.684999999999995
1061.0,26879.0,50.79299999999999
1062.0,26880.0,50.90099999999999
1063.0,26881.0,51.00899999999999
1064.0,26882.0,51.11699999999999
1065.0,26883.0,51.22499999999999
1066.0,26885.0,51.33299999999999
1067.0,26886.0,51.44099999999999
1068.0,26887.0,51.548999999999985
1069.0,26889.0,51.65699999999999
1070.0,26890.0,51.764999999999986
1071.0,26891.0,51.87234999999999
1072.0,26892.999999999996,51.97969999999999
1073.0,26894.0,52.08704999999999
1074.0,26896.0,52.19439999999999
1075.0,26898.0,52.30174999999999
1076.0,26899.0,52.409099999999995
1077.0,26901.0,52.51644999999999
1078.0,26903.0,52.623799999999996
1079.0,26905.0,52.731149999999985
1080.0,26906.0,52.83849999999999
1081.0,26906.0,52.94584999999999
1082.0,26909.0,53.05319999999999
1083.0,26918.000000000007,53.16054999999999
1084.0,26927.0,53.26789999999999
1085.0,26930.0,53.375249999999994
1086.0,26930.0,53.4826
1087.0,26931.0,53.589949999999995
1088.0,26932.999999999996,53.6973
1089.0,26934.999999999996,53.80464999999999
1090.0,26937.000000000004,53.91199999999999
1091.0,26938.0,54.01834999999999
1092.0,26940.0,54.1247
1093.0,26941.0,54.231049999999996
1094.0,26943.0,54.337399999999995
1095.0,26944.0,54.44375
1096.0,26945.0,54.55009999999999
1097.0,26945.0,54.65644999999999
1098.0,26948.0,54.76279999999999
1099.0,26958.000000000004,54.86915
1100.0,26964.0,54.9755
1101.0,26959.0,55.08184999999999
1102.0,26951.0,55.188199999999995
1103.0,26949.0,55.294549999999994
1104.0,26951.0,55.40089999999999
1105.0,26951.0,55.50724999999999
1106.0,26951.0,55.6136
1107.0,26951.0,55.71994999999999
1108.0,26951.0,55.82629999999999
1109.0,26949.0,55.932649999999995
1110.0,26951.0,56.038999999999994
1111.0,26957.0,56.14404999999999
1112.0,26964.0,56.24909999999999
1113.0,26965.0,56.35414999999999
1114.0,26963.0,56.459199999999996
1115.0,26963.0,56.564249999999994
1116.0,26963.0,56.6693
1117.0,26961.0,56.77434999999999
1118.0,26962.0,56.87939999999999
1119.0,26969.0,56.984449999999995
1120.0,26974.999999999996,57.08949999999999
1121.0,26976.0,57.19454999999999
1122.0,26974.999999999996,57.29959999999999
1123.0,26974.0,57.40465
1124.0,26974.0,57.509699999999995
1125.0,26972.999999999996,57.61474999999999
1126.0,26974.0,57.71979999999999
1127.0,26980.0,57.82484999999999
1128.0,26987.0,57.92989999999999
1129.0,26988.0,58.03494999999999
1130.0,26987.0,58.13999999999999
1131.0,26987.0,58.24349999999999
1132.0,26987.0,58.34699999999999
1133.0,26985.0,58.450499999999984
1134.0,26986.0,58.553999999999995
1135.0,26993.0,58.65749999999999
1136.0,27000.0,58.76099999999999
1137.0,27002.0,58.86449999999999
1138.0,27001.0,58.96799999999999
1139.0,27001.0,59.071499999999986
1140.0,27001.0,59.175
1141.0,27002.0,59.278499999999994
1142.0,27002.0,59.38199999999999
1143.0,27003.0,59.48549999999999
1144.0,27003.0,59.58899999999999
1145.0,27004.0,59.69249999999999
1146.0,27005.0,59.795999999999985
1147.0,27004.0,59.899499999999996
1148.0,27006.0,60.00299999999999
1149.0,27014.0,60.10649999999999
1150.0,27022.0,60.20999999999999
1151.0,27025.0,60.311599999999984
1152.0,27025.0,60.41319999999999
1153.0,27027.0,60.51479999999999
1154.0,27029.0,60.616399999999985
1155.0,27031.0,60.71799999999998
1156.0,27032.0,60.81959999999999
1157.0,27035.0,60.921199999999985
1158.0,27035.999999999996,61.02279999999998
1159.0,27037.0,61.12439999999998
1160.0,27041.000000000004,61.22599999999999
1161.0,27050.0,61.32759999999999
1162.0,27059.000000000004,61.42919999999999
1163.0,27063.0,61.53079999999999
1164.0,27064.0,61.63239999999999
1165.0,27066.0,61.73399999999999
1166.0,27068.0,61.835599999999985
1167.0,27072.0,61.93719999999999
1168.0,27073.999999999996,62.03879999999999
1169.0,27075.0,62.140399999999985
1170.0,27079.000000000004,62.24199999999998
1171.0,27089.0,62.34149999999998
1172.0,27098.0,62.44099999999998
1173.0,27103.0,62.54049999999998
1174.0,27104.0,62.63999999999998
1175.0,27107.0,62.73949999999998
1176.0,27110.0,62.83899999999999
1177.0,27112.0,62.93849999999999
1178.0,27116.0,63.03799999999999
1179.0,27126.0,63.13749999999999
1180.0,27136.0,63.23699999999999
1181.0,27140.0,63.33649999999999
1182.0,27142.0,63.435999999999986
1183.0,27145.0,63.535499999999985
1184.0,27149.0,63.634999999999984
1185.0,27150.0,63.73449999999999
1186.0,27155.000000000004,63.83399999999999
1187.0,27165.0,63.93349999999999
1188.0,27174.999999999996,64.03299999999999
1189.0,27180.0,64.13249999999998
1190.0,27182.0,64.23199999999999
1191.0,27183.0,64.32914999999998
1192.0,27188.000000000004,64.42629999999998
1193.0,27199.0,64.52344999999998
1194.0,27209.0,64.62059999999998
1195.0,27214.0,64.71774999999998
1196.0,27216.0,64.8149
1197.0,27219.000000000004,64.91205
1198.0,27222.0,65.00919999999999
1199.0,27226.0,65.10634999999999
1200.0,27229.0,65.20349999999999
1201.0,27232.0,65.30064999999999
1202.0,27235.999999999996,65.39779999999999
1203.0,27241.0,65.49494999999999
1204.0,27244.0,65.59209999999999
1205.0,27247.0,65.68924999999999
1206.0,27252.000000000004,65.78639999999999
1207.0,27263.0,65.88354999999999
1208.0,27274.0,65.98069999999998
1209.0,27280.000000000004,66.07784999999998
1210.0,27282.0,66.17499999999998
1211.0,27284.0,66.2695
1212.0,27290.000000000004,66.36399999999999
1213.0,27302.0,66.45849999999999
1214.0,27313.0,66.55299999999998
1215.0,27317.999999999996,66.64749999999998
1216.0,27321.0,66.74199999999999
1217.0,27325.0,66.83649999999999
1218.0,27329.0,66.93099999999998
1219.0,27331.0,67.02549999999998
1220.0,27337.0,67.11999999999999
1221.0,27347.0,67.21449999999999
1222.0,27357.999999999996,67.30899999999998
1223.0,27364.0,67.40349999999998
1224.0,27366.0,67.49799999999999
1225.0,27368.0,67.59249999999999
1226.0,27373.000000000004,67.68699999999998
1227.0,27384.0,67.7815
1228.0,27394.0,67.87599999999998
1229.0,27399.0,67.97049999999999
1230.0,27401.0,68.06499999999998
1231.0,27404.0,68.15669999999999
1232.0,27407.0,68.24839999999999
1233.0,27409.0,68.34009999999999
1234.0,27413.000000000004,68.43179999999998
1235.0,27423.0,68.52349999999998
1236.0,27433.0,68.61519999999999
1237.0,27437.0,68.70689999999999
1238.0,27437.999999999996,68.7986
1239.0,27440.000000000004,68.89029999999998
1240.0,27443.0,68.98199999999999
1241.0,27443.0,69.07369999999999
1242.0,27447.0,69.16539999999998
1243.0,27455.0,69.25709999999998
1244.0,27464.0,69.34879999999998
1245.0,27467.0,69.44049999999999
1246.0,27467.0,69.53219999999999
1247.0,27467.0,69.62389999999998
1248.0,27469.0,69.71559999999998
1249.0,27470.0,69.80729999999998
1250.0,27470.0,69.89899999999999
1251.0,27468.0,69.98769999999999
1252.0,27469.0,70.07639999999998
1253.0,27475.0,70.16509999999998
1254.0,27480.000000000004,70.25379999999998
1255.0,27481.0,70.34249999999999
1256.0,27477.0,70.43119999999999
1257.0,27474.0,70.51989999999999
1258.0,27474.0,70.60859999999998
1259.0,27479.0,70.69729999999998
1260.0,27483.0,70.78599999999999
1261.0,27483.0,70.87469999999999
1262.0,27479.0,70.96339999999998
1263.0,27474.0,71.05209999999998
1264.0,27473.0,71.14079999999998
1265.0,27477.0,71.22949999999999
1266.0,27481.0,71.31819999999999
1267.0,27480.000000000004,71.4069
1268.0,27475.0,71.49559999999998
1269.0,27470.0,71.58429999999998
1270.0,27469.0,71.67299999999999
1271.0,27473.0,71.75849999999998
1272.0,27476.0,71.844
1273.0,27474.0,71.92949999999999
1274.0,27469.0,72.01499999999999
1275.0,27466.0,72.10049999999998
1276.0,27462.0,72.18599999999999
1277.0,27456.999999999996,72.27149999999999
1278.0,27455.0,72.35699999999999
1279.0,27458.0,72.44249999999998
1280.0,27462.0,72.52799999999999
1281.0,27460.0,72.61349999999999
1282.0,27455.0,72.69899999999998
1283.0,27451.0,72.7845
1284.0,27448.0,72.86999999999999
1285.0,27443.0,72.95549999999999
1286.0,27441.0,73.04099999999998
1287.0,27445.0,73.1265
1288.0,27449.0,73.21199999999999
1289.0,27447.0,73.2975
1290.0,27443.0,73.383
1291.0,27440.000000000004,73.46515
1292.0,27437.0,73.54729999999999
1293.0,27433.0,73.62944999999999
1294.0,27432.0,73.71159999999999
1295.0,27437.0,73.79374999999999
1296.0,27441.0,73.87589999999999
1297.0,27440.000000000004,73.95804999999999
1298.0,27437.0,74.04019999999998
1299.0,27435.0,74.12234999999998
1300.0,27434.0,74.2045
1301.0,27432.0,74.28665
1302.0,27432.0,74.3688
1303.0,27439.0,74.45094999999999
1304.0,27445.0,74.53309999999999
1305.0,27446.0,74.61524999999999
1306.0,27445.0,74.69739999999999
1307.0,27444.0,74.77954999999999
1308.0,27444.0,74.86169999999998
1309.0,27443.0,74.94384999999998
1310.0,27445.0,75.02599999999998
1311.0,27452.0,75.10475
1312.0,27458.999999999996,75.18349999999998
1313.0,27461.000000000004,75.26225
1314.0,27460.0,75.341
1315.0,27461.000000000004,75.41974999999998
1316.0,27462.0,75.49849999999999
1317.0,27461.000000000004,75.57724999999999
1318.0,27463.000000000004,75.65599999999999
1319.0,27471.0,75.73474999999999
1320.0,27479.0,75.81349999999999
1321.0,27482.000000000004,75.89224999999999
1322.0,27482.000000000004,75.97099999999999
1323.0,27483.0,76.04974999999999
1324.0,27485.0,76.12849999999999
1325.0,27485.0,76.20724999999999
1326.0,27488.0,76.28599999999999
1327.0,27496.000000000004,76.36474999999999
1328.0,27505.0,76.44349999999999
1329.0,27509.0,76.52224999999999
1330.0,27509.0,76.60099999999998
1331.0,27509.0,76.67609999999999
1332.0,27513.0,76.75119999999998
1333.0,27522.000000000007,76.82629999999999
1334.0,27531.0,76.90139999999998
1335.0,27534.0,76.97649999999999
1336.0,27535.0,77.0516
1337.0,27538.0,77.12669999999999
1338.0,27540.0,77.20179999999999
1339.0,27541.000000000004,77.27689999999998
1340.0,27545.0,77.35199999999999
1341.0,27555.000000000004,77.42709999999998
1342.0,27564.000000000004,77.50219999999999
1343.0,27569.0,77.57729999999998
1344.0,27570.0,77.65239999999999
1345.0,27571.0,77.72749999999999
1346.0,27575.0,77.80259999999998
1347.0,27585.000000000004,77.87769999999999
1348.0,27595.0,77.95279999999998
1349.0,27599.999999999996,78.02789999999999
1350.0,27601.0,78.10299999999998
1351.0,27604.000000000004,78.17445
1352.0,27608.0,78.24589999999998
1353.0,27612.0,78.31734999999999
1354.0,27616.0,78.38879999999999
1355.0,27620.0,78.46024999999999
1356.0,27623.000000000004,78.53169999999999
1357.0,27626.0,78.60314999999999
1358.0,27632.0,78.67459999999998
1359.0,27643.000000000004,78.74604999999998
1360.0,27654.0,78.8175
1361.0,27660.0,78.88894999999998
1362.0,27663.000000000004,78.96039999999999
1363.0,27667.0,79.03184999999998
1364.0,27671.0,79.10329999999999
1365.0,27676.0,79.17474999999999
1366.0,27679.999999999996,79.24619999999999
1367.0,27683.0,79.31764999999999
1368.0,27689.0,79.38909999999998
1369.0,27701.0,79.46054999999998
1370.0,27713.0,79.53199999999998
1371.0,27717.0,79.59974999999999
1372.0,27722.000000000004,79.66749999999998
1373.0,27733.000000000004,79.73524999999998
1374.0,27745.000000000004,79.80299999999998
1375.0,27751.0,79.87074999999999
1376.0,27754.0,79.93849999999999
1377.0,27758.0,80.00624999999998
1378.0,27761.999999999996,80.07399999999998
1379.0,27765.0,80.14174999999999
1380.0,27771.000000000004,80.20949999999998
1381.0,27782.000000000004,80.27724999999998
1382.0,27793.0,80.34499999999998
1383.0,27797.0,80.41274999999997
1384.0,27801.000000000004,80.48049999999998
1385.0,27811.000000000004,80.54824999999998
1386.0,27822.0,80.61599999999997
1387.0,27828.0,80.68374999999997
1388.0,27829.0,80.75149999999998
1389.0,27832.0,80.81924999999998
1390.0,27836.0,80.88699999999997
1391.0,27839.0,80.95094999999998
1392.0,27841.999999999996,81.01489999999998
1393.0,27845.0,81.07884999999997
1394.0,27847.0,81.14279999999998
1395.0,27850.0,81.20674999999997
1396.0,27852.0,81.27069999999998
1397.0,27854.0,81.33464999999998
1398.0,27856.0,81.39859999999997
1399.0,27858.0,81.46254999999998
1400.0,27860.0,81.52649999999998
1401.0,27860.0,81.59044999999998
1402.0,27860.999999999996,81.65439999999998
1403.0,27862.0,81.71834999999999
1404.0,27860.999999999996,81.78229999999998
1405.0,27853.0,81.84624999999998
1406.0,27846.000000000004,81.91019999999999
1407.0,27844.000000000004,81.97414999999998
1408.0,27845.0,82.03809999999997
1409.0,27844.000000000004,82.10204999999999
1410.0,27843.0,82.16599999999998
1411.0,27841.999999999996,82.22614999999998
1412.0,27841.0,82.28629999999997
1413.0,27839.999999999996,82.34644999999999
1414.0,27838.0,82.40659999999998
1415.0,27835.0,82.46674999999998
1416.0,27835.0,82.52689999999998
1417.0,27839.999999999996,82.58704999999998
1418.0,27845.0,82.64719999999998
1419.0,27843.0,82.70734999999999
1420.0,27841.0,82.76749999999998
1421.0,27845.0,82.82764999999998
1422.0,27851.0,82.88779999999997
1423.0,27857.0,82.94794999999999
1424.0,27860.999999999996,83.00809999999998
1425.0,27865.000000000004,83.06824999999998
1426.0,27870.0,83.12839999999998
1427.0,27877.0,83.18854999999998
1428.0,27879.999999999996,83.24869999999999
1429.0,27877.0,83.30884999999999
1430.0,27875.0,83.36899999999999
1431.0,27878.0,83.42534999999998
1432.0,27884.000000000004,83.48169999999998
1433.0,27890.0,83.53804999999998
1434.0,27893.0,83.59439999999998
1435.0,27892.0,83.65074999999999
1436.0,27888.0,83.7071
1437.0,27884.000000000004,83.76344999999999
1438.0,27883.0,83.81979999999999
1439.0,27888.0,83.87614999999998
1440.0,27893.0,83.93249999999999
1441.0,27892.0,83.98884999999999
1442.0,27888.0,84.04519999999998
1443.0,27886.000000000004,84.10154999999997
1444.0,27884.000000000004,84.15789999999998
1445.0,27879.999999999996,84.21424999999998
1446.0,27879.999999999996,84.27059999999999
1447.0,27885.0,84.32695
1448.0,27890.0,84.38329999999999
1449.0,27890.0,84.43964999999999
1450.0,27887.0,84.49599999999998
1451.0,27884.000000000004,84.54854999999999
1452.0,27885.0,84.60109999999999
1453.0,27891.0,84.65364999999998
1454.0,27898.0,84.70619999999998
1455.0,27899.0,84.75874999999999
1456.0,27896.0,84.81129999999999
1457.0,27894.0,84.86384999999999
1458.0,27895.0,84.91639999999998
1459.0,27900.999999999996,84.96894999999999
1460.0,27908.0,85.02149999999999
1461.0,27909.0,85.07404999999999
1462.0,27907.0,85.12659999999998
1463.0,27905.000000000004,85.17914999999999
1464.0,27906.0,85.23169999999999
