# flux           loglam   ivar         
  1.9430784      3.6051   2.874385     
  1.2756985      3.6052   3.156531     
  3.080214       3.6053   2.5408309    
  1.4960828      3.6054   3.0460174    
  1.0784531      3.6055   3.2766376    
  1.4713099      3.6056   3.3686774    
  0.6042412      3.6057   3.4716759    
  0.9224322      3.6058   3.561491     
  1.3152834      3.6059   3.44711      
  2.2368748      3.606    3.0973897    
  2.1196325      3.6061   2.8565373    
  0.9543602      3.6062   3.5486264    
  0.94641083     3.6063   2.9912302    
  3.2932143      3.6064   2.4374921    
  1.8906378      3.6065   2.3322048    
  1.8757368      3.6066   2.4072626    
  1.6522689      3.6067   2.6722467    
  1.638342       3.6068   2.9804018    
  2.4604058      3.6069   2.6549342    
  2.1489382      3.607    2.315697     
  3.3389063      3.6071   1.565845     
  1.1521653      3.6072   0.99034894   
  2.0809531      3.6073   1.1674335    
  3.951918       3.6074   1.5360898    
  2.7891204      3.6075   1.54469      
  2.7458313      3.6076   2.3189323    
  2.4668994      3.6077   2.658683     
  3.122612       3.6078   2.7147708    
  2.3057952      3.6079   2.873836     
  2.0194077      3.608    2.6722856    
  3.2123055      3.6081   2.7088206    
  1.7943947      3.6082   3.0785396    
  1.9238728      3.6083   3.2244906    
  1.8965832      3.6084   3.0229752    
  2.7111373      3.6085   2.5734096    
  3.7881782      3.6086   2.3112142    
  3.3633492      3.6087   2.6458912    
  1.5105952      3.6088   3.197603     
  1.727289       3.6089   3.1155148    
  2.2968998      3.609    2.563468     
  2.166826       3.6091   2.3265848    
  2.0303712      3.6092   2.6828535    
  1.8756375      3.6093   3.1125653    
  0.77085376     3.6094   2.96366      
  2.789751       3.6095   2.3612583    
  2.1452663      3.6096   2.4257784    
  2.1979873      3.6097   2.5830019    
  3.135062       3.6098   2.7345104    
  2.7306712      3.6099   2.8389683    
  1.7120943      3.61     3.0213718    
  1.9979743      3.6101   3.0756457    
  2.8969598      3.6102   2.9223537    
  2.4435768      3.6103   2.7937286    
  1.8732389      3.6104   2.8564944    
  2.2507424      3.6105   2.6792142    
  1.8250356      3.6106   2.8911242    
  2.6981544      3.6107   2.6333883    
  2.5002627      3.6108   2.8977745    
  1.677285       3.6109   3.339427     
  1.5468974      3.611    3.2290797    
  2.0416489      3.6111   2.8069375    
  2.0517762      3.6112   2.5877066    
  3.9724205      3.6113   2.6461492    
  3.0960915      3.6114   3.041019     
  2.470584       3.6115   3.170469     
  2.3121908      3.6116   3.3282723    
  1.7858684      3.6117   3.3720658    
  2.624556       3.6118   3.3449595    
  1.8890995      3.6119   3.3563738    
  2.712438       3.612    3.3125796    
  2.2426438      3.6121   3.266903     
  1.8502344      3.6122   3.2347429    
  2.6418207      3.6123   3.109646     
  1.3238361      3.6124   3.7204263    
  3.4840305      3.6125   3.0022755    
  2.9605732      3.6126   3.2715707    
  2.3204584      3.6127   3.147688     
  2.5957057      3.6128   3.1829567    
  2.2630007      3.6129   3.680397     
  1.3436646      3.613    3.9909463    
  2.5671628      3.6131   3.7792294    
  2.0155914      3.6132   3.6689174    
  2.21558        3.6133   3.6582234    
  2.7954984      3.6134   3.2876925    
  2.072924       3.6135   3.1483088    
  1.825812       3.6136   3.1307638    
  3.598171       3.6137   3.1018436    
  2.3861165      3.6138   3.894012     
  1.192639       3.6139   4.3991985    
  1.7463324      3.614    3.85535      
  2.6315565      3.6141   3.220667     
  2.229235       3.6142   3.1262052    
  1.9286623      3.6143   3.835951     
  1.4173368      3.6144   4.132401     
  2.0630817      3.6145   3.6416886    
  2.1976542      3.6146   3.5905871    
  1.472177       3.6147   3.698317     
  3.0465744      3.6148   4.0572214    
  1.1598794      3.6149   4.4402614    
  2.506369       3.615    4.2145305    
  3.2126775      3.6151   3.5655189    
  1.9363829      3.6152   4.070919     
  1.2049063      3.6153   4.5328536    
  2.2137928      3.6154   3.5475135    
  2.3406177      3.6155   3.5517993    
  1.717747       3.6156   3.8511448    
  2.364046       3.6157   3.5240424    
  3.1421652      3.6158   3.1467152    
  2.6906931      3.6159   3.1774306    
  2.7416131      3.616    3.3075192    
  2.8300693      3.6161   3.557712     
  2.156523       3.6162   4.0910087    
  1.4470242      3.6163   4.0915055    
  2.0928168      3.6164   2.8555505    
  2.9656055      3.6165   3.1214008    
  1.0066922      3.6166   3.9544497    
  2.056146       3.6167   3.700551     
  2.4833212      3.6168   3.2420108    
  1.7462547      3.6169   3.6245553    
  1.3945345      3.617    3.9952366    
  2.035959       3.6171   3.4652092    
  2.0837824      3.6172   3.3737135    
  1.5793569      3.6173   4.090041     
  2.3764815      3.6174   3.892822     
  2.2189078      3.6175   3.8635375    
  1.9614754      3.6176   3.9439409    
