## Stellar spectra for Roman Slitless Spectroscopy Data Challenge 2: Group 00, Star ID 01
## ========================================================================
## Spectra generated from interpolating the grid of PHOENIX spectral
## library using pysynphot. The astrophysical parameters are taken randomly
## from the Gaia Data Release 3 golden sample of astrophysical parameters
## (Creevey et al. 2023). The tables are joined with the distance catalogue
## of Bailer-Jones et al. 2021. Only sources fainter than G = 17
## are taken, and only sources in the following table is taken:
## gold_sample_oba_stars, gold_sample_fgkm_stars.
## ========================================================================
## GDR3_ID = 2273592172804881536 / GDR3 identifier
## INDEX   = 59427 / index in the gdr3_gold_sample.pkl file
## LOG_T   = 3.577114105 / log10 effective temperature in K
## LOG_L   = -1.229370952 / log10 luminosity in solar luminosity
## R       = 0.567330062 / stellar radius in solar radius
## MH      = -0.199100003 / metallicity
## DIST    = 382.859558105 / photogeometric distance in pc
## G_MAG   = 17.435319901 / G-band magnitude
## G_FLUX  = 1.999027382e+03 / G-band mean flux in counts/s
## A_0     = 1.749600053 / Monochromatic absorption A0
## flux_photlam is the PHOENIX luminosity normalized by the measured G-band
## flux after the flux is convolved with the bandpass. Extinction is applied
## beforehand using the inferred A_0 and the Fitzpatrick (1999) extinction curve.
wavelength,flux_photlam
7000.205109012584,0.0009831316126221773
7000.3975228505815,0.0009917338211507369
7000.70158521532,0.0009957530601350903
7000.910136419176,0.0010128612815051361
7001.198096629699,0.0010641021479663691
7001.4227875245915,0.0010827226119056647
7001.694643258189,0.0009894560358470015
7001.93547616957,0.0009317054177457695
7002.191225103316,0.0009397175989981607
7002.448202356867,0.0008711452466141713
7002.68784216755,0.0008690670026516708
7002.96096608924,0.0009871065236977197
7003.18449445341,0.0010334989633143088
7003.47376736943,0.0010130194560022767
7003.681181963385,0.000965893032821714
7003.986606200179,0.0009539725681943593
7004.177904699976,0.0010071079481403903
7004.499482584245,0.0009844241257041873
7004.67466266568,0.0009394370465415641
7005.012396524384,0.0009790813849414892
7005.171455862996,0.0010424920627405295
7005.52534802334,0.0011063969825991383
7005.668284294422,0.0010667460677245676
7006.0383370838545,0.0010117096384239456
7006.165147962458,0.0009861138669202685
7006.551363708694,0.0008189504321395088
7006.662046869602,0.0008444857014895814
7007.064427900601,0.0011109399922505806
7007.158981018353,0.0010882467918364883
7007.57752966232,0.0007327900536254941
7007.655950411213,0.0007385452002469044
7008.090668996609,0.0010460728223306147
7008.152955050678,0.0010681208820237074
7008.603845906226,0.0011070075771495564
7008.649994939251,0.001111215054875477
7009.117060393915,0.0011835981795536303
7009.14707007943,0.0011864438409880185
7009.630312462423,0.0011938893285510825
7009.644180473715,0.0011906852390067093
7010.141326124608,0.0009838741192519478
7010.143602114506,0.0009836405103241508
7010.638507034609,0.0010999501399703137
7010.656929352925,0.0010946658112891583
7011.135723206217,0.000649685896421703
7011.170294180425,0.0006467642682811683
7011.632974641935,0.0011394773528273995
7011.68369659975,0.0011631206764243366
7012.130261344263,0.0010241530772591646
7012.197136613662,0.001010503155985388
7012.627583315702,0.0010216000163955027
7012.7106142249195,0.0010309292034409137
7013.124940558747,0.0010146000473196274
7013.224129436269,0.001015938954941247
7013.62233307592,0.0011023558690792137
7013.7376822504575,0.001098604717829363
7014.119760869696,0.001014047496290642
7014.251272670243,0.0009916127172919448
7014.617223942603,0.0008145716661081549
7014.76490069839,0.0008056042416287855
7015.114722297117,0.0011084015048166993
7015.278566337643,0.0011568307781300302
7015.612255935767,0.0010376338566835518
7015.792269590749,0.0010599073384318545
7016.109824861028,0.0011327597579794033
7016.30601046047,0.0011124027934615146
7016.607429075423,0.001102407442639892
7016.819788949568,0.001082615808450353
7017.105068581449,0.0010224140878749533
7017.3336050607895,0.0010693188359828165
7017.602743381608,0.0010821661208920313
7017.847458796883,0.0009667740410999206
7018.100453478403,0.0009112724859744181
7018.3613501606105,0.0009629701099829698
7018.598198874339,0.0010554091577807843
7018.875279154736,0.0011594371655277425
7019.095979571917,0.001086912888315559
7019.389245782005,0.0009241720251614164
7019.593795573644,0.0010226785981909757
7019.9032500451685,0.0012082819392668911
7020.09164688202,0.0011731117983513773
7020.417291946988,0.0011047098525401417
7020.589533499551,0.0011018454221446846
7020.931371490229,0.0010985819475563523
7021.087455428742,0.0010986342268813846
7021.445488677638,0.0010578945124960061
